   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237849  0.35924E+03
  237850  0.35913E+03
  237851  0.35909E+03
  237852  0.35913E+03
  237853  0.35925E+03
  237854  0.35945E+03
  237855  0.35972E+03
  237856  0.36005E+03
  237857  0.36045E+03
  237858  0.36090E+03
  237859  0.36135E+03
  237860  0.36178E+03
  237861  0.36215E+03
  237862  0.36244E+03
  237863  0.36261E+03
  237864  0.36262E+03
  237865  0.36248E+03
  237866  0.36217E+03
  237867  0.36167E+03
  237868  0.36099E+03
  237869  0.36011E+03
  237870  0.35904E+03
  237871  0.35777E+03
  237872  0.35623E+03
  237873  0.35445E+03
  237874  0.35241E+03
  237875  0.35003E+03
  237876  0.34710E+03
  237877  0.34033E+03
  237878  0.33824E+03
  237879  0.34167E+03
  237880  0.34276E+03
  237881  0.34474E+03
  237882  0.34731E+03
  237883  0.34942E+03
  237884  0.35047E+03
  237885  0.35049E+03
  237886  0.34969E+03
  237887  0.34817E+03
  237888  0.34595E+03
  237889  0.34320E+03
  237890  0.34005E+03
  237891  0.33672E+03
  237892  0.33335E+03
  237893  0.32965E+03
  237894  0.32557E+03
  237895  0.32173E+03
  237896  0.31826E+03
  237897  0.31469E+03
  237898  0.31092E+03
  237899  0.30674E+03
  237900  0.30203E+03
  237901  0.29707E+03
  237902  0.29295E+03
  237903  0.29154E+03
  237904  0.29339E+03
  237905  0.29726E+03
  237906  0.30185E+03
  237907  0.30671E+03
  237908  0.31285E+03
  237909  0.32190E+03
  237910  0.33420E+03
  237911  0.34735E+03
  237912  0.35871E+03
  237913  0.36771E+03
  237914  0.37452E+03
  237915  0.37949E+03
  237916  0.38305E+03
  237917  0.38553E+03
  237918  0.38724E+03
  237919  0.38835E+03
  237920  0.38897E+03
  237921  0.38926E+03
  237922  0.31333E+03
  237923  0.31375E+03
  237924  0.31460E+03
  237925  0.31594E+03
  237926  0.31788E+03
  237927  0.32059E+03
  237928  0.32407E+03
  237929  0.32835E+03
  237930  0.33321E+03
  237931  0.33820E+03
  237932  0.34293E+03
  237933  0.34697E+03
  237934  0.35008E+03
  237935  0.35230E+03
  237936  0.35362E+03
  237937  0.35408E+03
  237938  0.35390E+03
  237939  0.35318E+03
  237940  0.35193E+03
  237941  0.35022E+03
  237942  0.34800E+03
  237943  0.34519E+03
  237944  0.34184E+03
  237945  0.33849E+03
  237946  0.33538E+03
  237947  0.33255E+03
  237948  0.33019E+03
  237949  0.32815E+03
  237950  0.32652E+03
  237951  0.32527E+03
  237952  0.32426E+03
  237953  0.32343E+03
  237954  0.32268E+03
  237955  0.32190E+03
  237956  0.32102E+03
  237957  0.32017E+03
  237958  0.31968E+03
  237959  0.31963E+03
  237960  0.31990E+03
  237961  0.32068E+03
  237962  0.32201E+03
  237963  0.32359E+03
  237964  0.32523E+03
  237965  0.32680E+03
  237966  0.32827E+03
  237967  0.32958E+03
  237968  0.33071E+03
  237969  0.33187E+03
  237970  0.33317E+03
  237971  0.33454E+03
  237972  0.33596E+03
  237973  0.33740E+03
  237974  0.33881E+03
  237975  0.34009E+03
  237976  0.34119E+03
  237977  0.34213E+03
  237978  0.34285E+03
  237979  0.34304E+03
  237980  0.34206E+03
  237981  0.33917E+03
  237982  0.33682E+03
  237983  0.33916E+03
  237984  0.34299E+03
  237985  0.34461E+03
  237986  0.34565E+03
  237987  0.34694E+03
  237988  0.34899E+03
  237989  0.35161E+03
  237990  0.35389E+03
  237991  0.35544E+03
  237992  0.35654E+03
  237993  0.35748E+03
  237994  0.35824E+03
  237995  0.35874E+03
  237996  0.35898E+03
  237997  0.35908E+03
  237998  0.35905E+03
  237999  0.35895E+03
  238000  0.35881E+03
  238001  0.35864E+03
  238002  0.35849E+03
  238003  0.35836E+03
  238004  0.35825E+03
  238005  0.35816E+03
  238006  0.35812E+03
  238007  0.35814E+03
  238008  0.35823E+03
  238009  0.35839E+03
  238010  0.35862E+03
  238011  0.35892E+03
  238012  0.35927E+03
  238013  0.35965E+03
  238014  0.36004E+03
  238015  0.36038E+03
  238016  0.36067E+03
  238017  0.36087E+03
  238018  0.36095E+03
  238019  0.36088E+03
  238020  0.36064E+03
  238021  0.36023E+03
  238022  0.35962E+03
  238023  0.35882E+03
  238024  0.35783E+03
  238025  0.35664E+03
  238026  0.35519E+03
  238027  0.35345E+03
  238028  0.35150E+03
  238029  0.34939E+03
  238030  0.34706E+03
  238031  0.34446E+03
  238032  0.33904E+03
  238033  0.33754E+03
  238034  0.34065E+03
  238035  0.34211E+03
  238036  0.34430E+03
  238037  0.34680E+03
  238038  0.34874E+03
  238039  0.34971E+03
  238040  0.34975E+03
  238041  0.34904E+03
  238042  0.34760E+03
  238043  0.34544E+03
  238044  0.34234E+03
  238045  0.33939E+03
  238046  0.33678E+03
  238047  0.33359E+03
  238048  0.32985E+03
  238049  0.32549E+03
  238050  0.32121E+03
  238051  0.31729E+03
  238052  0.31351E+03
  238053  0.30985E+03
  238054  0.30616E+03
  238055  0.30238E+03
  238056  0.29893E+03
  238057  0.29647E+03
  238058  0.29554E+03
  238059  0.29643E+03
  238060  0.29889E+03
  238061  0.30271E+03
  238062  0.30796E+03
  238063  0.31495E+03
  238064  0.32428E+03
  238065  0.33604E+03
  238066  0.34871E+03
  238067  0.36013E+03
  238068  0.36935E+03
  238069  0.37642E+03
  238070  0.38164E+03
  238071  0.38543E+03
  238072  0.38813E+03
  238073  0.39005E+03
  238074  0.39133E+03
  238075  0.39207E+03
  238076  0.39243E+03
  238077  0.30700E+03
  238078  0.30739E+03
  238079  0.30814E+03
  238080  0.30933E+03
  238081  0.31107E+03
  238082  0.31352E+03
  238083  0.31689E+03
  238084  0.32136E+03
  238085  0.32690E+03
  238086  0.33303E+03
  238087  0.33901E+03
  238088  0.34426E+03
  238089  0.34851E+03
  238090  0.35163E+03
  238091  0.35366E+03
  238092  0.35472E+03
  238093  0.35494E+03
  238094  0.35442E+03
  238095  0.35327E+03
  238096  0.35150E+03
  238097  0.34898E+03
  238098  0.34562E+03
  238099  0.34139E+03
  238100  0.33704E+03
  238101  0.33346E+03
  238102  0.33056E+03
  238103  0.32813E+03
  238104  0.32615E+03
  238105  0.32462E+03
  238106  0.32348E+03
  238107  0.32262E+03
  238108  0.32199E+03
  238109  0.32150E+03
  238110  0.32104E+03
  238111  0.32047E+03
  238112  0.31977E+03
  238113  0.31917E+03
  238114  0.31895E+03
  238115  0.31916E+03
  238116  0.31993E+03
  238117  0.32145E+03
  238118  0.32354E+03
  238119  0.32578E+03
  238120  0.32793E+03
  238121  0.32989E+03
  238122  0.33170E+03
  238123  0.33328E+03
  238124  0.33469E+03
  238125  0.33615E+03
  238126  0.33764E+03
  238127  0.33910E+03
  238128  0.34049E+03
  238129  0.34176E+03
  238130  0.34285E+03
  238131  0.34374E+03
  238132  0.34447E+03
  238133  0.34502E+03
  238134  0.34525E+03
  238135  0.34488E+03
  238136  0.34352E+03
  238137  0.34080E+03
  238138  0.34104E+03
  238139  0.34346E+03
  238140  0.34351E+03
  238141  0.34063E+03
  238142  0.33737E+03
  238143  0.33972E+03
  238144  0.34580E+03
  238145  0.34936E+03
  238146  0.35035E+03
  238147  0.35137E+03
  238148  0.35359E+03
  238149  0.35574E+03
  238150  0.35662E+03
  238151  0.35705E+03
  238152  0.35726E+03
  238153  0.35732E+03
  238154  0.35726E+03
  238155  0.35711E+03
  238156  0.35696E+03
  238157  0.35692E+03
  238158  0.35695E+03
  238159  0.35702E+03
  238160  0.35707E+03
  238161  0.35708E+03
  238162  0.35710E+03
  238163  0.35716E+03
  238164  0.35726E+03
  238165  0.35743E+03
  238166  0.35768E+03
  238167  0.35799E+03
  238168  0.35832E+03
  238169  0.35865E+03
  238170  0.35894E+03
  238171  0.35914E+03
  238172  0.35924E+03
  238173  0.35922E+03
  238174  0.35905E+03
  238175  0.35873E+03
  238176  0.35823E+03
  238177  0.35755E+03
  238178  0.35666E+03
  238179  0.35558E+03
  238180  0.35426E+03
  238181  0.35267E+03
  238182  0.35081E+03
  238183  0.34882E+03
  238184  0.34675E+03
  238185  0.34469E+03
  238186  0.34270E+03
  238187  0.34030E+03
  238188  0.33947E+03
  238189  0.34072E+03
  238190  0.34236E+03
  238191  0.34453E+03
  238192  0.34678E+03
  238193  0.34844E+03
  238194  0.34922E+03
  238195  0.34918E+03
  238196  0.34838E+03
  238197  0.34683E+03
  238198  0.34460E+03
  238199  0.34149E+03
  238200  0.33861E+03
  238201  0.33611E+03
  238202  0.33297E+03
  238203  0.32913E+03
  238204  0.32466E+03
  238205  0.32030E+03
  238206  0.31628E+03
  238207  0.31250E+03
  238208  0.30903E+03
  238209  0.30578E+03
  238210  0.30272E+03
  238211  0.30019E+03
  238212  0.29854E+03
  238213  0.29791E+03
  238214  0.29850E+03
  238215  0.30038E+03
  238216  0.30384E+03
  238217  0.30914E+03
  238218  0.31647E+03
  238219  0.32609E+03
  238220  0.33795E+03
  238221  0.35064E+03
  238222  0.36216E+03
  238223  0.37158E+03
  238224  0.37888E+03
  238225  0.38435E+03
  238226  0.38835E+03
  238227  0.39125E+03
  238228  0.39334E+03
  238229  0.39476E+03
  238230  0.39559E+03
  238231  0.39598E+03
  238232  0.29850E+03
  238233  0.29888E+03
  238234  0.29959E+03
  238235  0.30063E+03
  238236  0.30210E+03
  238237  0.30422E+03
  238238  0.30737E+03
  238239  0.31212E+03
  238240  0.31861E+03
  238241  0.32629E+03
  238242  0.33395E+03
  238243  0.34077E+03
  238244  0.34637E+03
  238245  0.35059E+03
  238246  0.35353E+03
  238247  0.35532E+03
  238248  0.35602E+03
  238249  0.35582E+03
  238250  0.35482E+03
  238251  0.35300E+03
  238252  0.35032E+03
  238253  0.34667E+03
  238254  0.34205E+03
  238255  0.33711E+03
  238256  0.33289E+03
  238257  0.32963E+03
  238258  0.32706E+03
  238259  0.32501E+03
  238260  0.32342E+03
  238261  0.32224E+03
  238262  0.32144E+03
  238263  0.32094E+03
  238264  0.32064E+03
  238265  0.32039E+03
  238266  0.32004E+03
  238267  0.31946E+03
  238268  0.31877E+03
  238269  0.31830E+03
  238270  0.31844E+03
  238271  0.31933E+03
  238272  0.32097E+03
  238273  0.32334E+03
  238274  0.32603E+03
  238275  0.32862E+03
  238276  0.33099E+03
  238277  0.33318E+03
  238278  0.33520E+03
  238279  0.33697E+03
  238280  0.33860E+03
  238281  0.34024E+03
  238282  0.34180E+03
  238283  0.34320E+03
  238284  0.34442E+03
  238285  0.34542E+03
  238286  0.34619E+03
  238287  0.34679E+03
  238288  0.34723E+03
  238289  0.34746E+03
  238290  0.34738E+03
  238291  0.34683E+03
  238292  0.34559E+03
  238293  0.34500E+03
  238294  0.34521E+03
  238295  0.34443E+03
  238296  0.34086E+03
  238297  0.33706E+03
  238298  0.33897E+03
  238299  0.34466E+03
  238300  0.34800E+03
  238301  0.34887E+03
  238302  0.34983E+03
  238303  0.35201E+03
  238304  0.35410E+03
  238305  0.35494E+03
  238306  0.35536E+03
  238307  0.35557E+03
  238308  0.35564E+03
  238309  0.35560E+03
  238310  0.35549E+03
  238311  0.35541E+03
  238312  0.35544E+03
  238313  0.35555E+03
  238314  0.35571E+03
  238315  0.35584E+03
  238316  0.35593E+03
  238317  0.35601E+03
  238318  0.35598E+03
  238319  0.35566E+03
  238320  0.35579E+03
  238321  0.35637E+03
  238322  0.35668E+03
  238323  0.35693E+03
  238324  0.35718E+03
  238325  0.35739E+03
  238326  0.35752E+03
  238327  0.35752E+03
  238328  0.35740E+03
  238329  0.35715E+03
  238330  0.35677E+03
  238331  0.35623E+03
  238332  0.35551E+03
  238333  0.35459E+03
  238334  0.35345E+03
  238335  0.35207E+03
  238336  0.35044E+03
  238337  0.34862E+03
  238338  0.34672E+03
  238339  0.34491E+03
  238340  0.34340E+03
  238341  0.34206E+03
  238342  0.34102E+03
  238343  0.34088E+03
  238344  0.34174E+03
  238345  0.34335E+03
  238346  0.34533E+03
  238347  0.34719E+03
  238348  0.34849E+03
  238349  0.34903E+03
  238350  0.34881E+03
  238351  0.34780E+03
  238352  0.34584E+03
  238353  0.34328E+03
  238354  0.34064E+03
  238355  0.33796E+03
  238356  0.33509E+03
  238357  0.33182E+03
  238358  0.32784E+03
  238359  0.32342E+03
  238360  0.31922E+03
  238361  0.31526E+03
  238362  0.31155E+03
  238363  0.30823E+03
  238364  0.30528E+03
  238365  0.30273E+03
  238366  0.30079E+03
  238367  0.29962E+03
  238368  0.29929E+03
  238369  0.29984E+03
  238370  0.30149E+03
  238371  0.30471E+03
  238372  0.30996E+03
  238373  0.31751E+03
  238374  0.32752E+03
  238375  0.33977E+03
  238376  0.35277E+03
  238377  0.36453E+03
  238378  0.37418E+03
  238379  0.38171E+03
  238380  0.38738E+03
  238381  0.39158E+03
  238382  0.39464E+03
  238383  0.39687E+03
  238384  0.39838E+03
  238385  0.39929E+03
  238386  0.39972E+03
  238387  0.28917E+03
  238388  0.28958E+03
  238389  0.29023E+03
  238390  0.29103E+03
  238391  0.29208E+03
  238392  0.29355E+03
  238393  0.29558E+03
  238394  0.30051E+03
  238395  0.30864E+03
  238396  0.31796E+03
  238397  0.32757E+03
  238398  0.33623E+03
  238399  0.34339E+03
  238400  0.34896E+03
  238401  0.35301E+03
  238402  0.35561E+03
  238403  0.35692E+03
  238404  0.35716E+03
  238405  0.35637E+03
  238406  0.35464E+03
  238407  0.35201E+03
  238408  0.34838E+03
  238409  0.34374E+03
  238410  0.33846E+03
  238411  0.33353E+03
  238412  0.32971E+03
  238413  0.32685E+03
  238414  0.32459E+03
  238415  0.32282E+03
  238416  0.32154E+03
  238417  0.32073E+03
  238418  0.32027E+03
  238419  0.32004E+03
  238420  0.31989E+03
  238421  0.31965E+03
  238422  0.31919E+03
  238423  0.31854E+03
  238424  0.31800E+03
  238425  0.31807E+03
  238426  0.31906E+03
  238427  0.32077E+03
  238428  0.32314E+03
  238429  0.32597E+03
  238430  0.32882E+03
  238431  0.33152E+03
  238432  0.33405E+03
  238433  0.33643E+03
  238434  0.33861E+03
  238435  0.34051E+03
  238436  0.34227E+03
  238437  0.34394E+03
  238438  0.34544E+03
  238439  0.34670E+03
  238440  0.34770E+03
  238441  0.34845E+03
  238442  0.34899E+03
  238443  0.34937E+03
  238444  0.34960E+03
  238445  0.34964E+03
  238446  0.34944E+03
  238447  0.34902E+03
  238448  0.34845E+03
  238449  0.34790E+03
  238450  0.34711E+03
  238451  0.34620E+03
  238452  0.34603E+03
  238453  0.34703E+03
  238454  0.34882E+03
  238455  0.35051E+03
  238456  0.35170E+03
  238457  0.35261E+03
  238458  0.35344E+03
  238459  0.35411E+03
  238460  0.35456E+03
  238461  0.35479E+03
  238462  0.35488E+03
  238463  0.35488E+03
  238464  0.35485E+03
  238465  0.35482E+03
  238466  0.35480E+03
  238467  0.35482E+03
  238468  0.35488E+03
  238469  0.35495E+03
  238470  0.35504E+03
  238471  0.35513E+03
  238472  0.35522E+03
  238473  0.35517E+03
  238474  0.35483E+03
  238475  0.35490E+03
  238476  0.35540E+03
  238477  0.35563E+03
  238478  0.35576E+03
  238479  0.35587E+03
  238480  0.35591E+03
  238481  0.35586E+03
  238482  0.35574E+03
  238483  0.35555E+03
  238484  0.35530E+03
  238485  0.35494E+03
  238486  0.35444E+03
  238487  0.35374E+03
  238488  0.35283E+03
  238489  0.35168E+03
  238490  0.35033E+03
  238491  0.34878E+03
  238492  0.34708E+03
  238493  0.34543E+03
  238494  0.34397E+03
  238495  0.34291E+03
  238496  0.34216E+03
  238497  0.34178E+03
  238498  0.34224E+03
  238499  0.34335E+03
  238500  0.34483E+03
  238501  0.34647E+03
  238502  0.34791E+03
  238503  0.34882E+03
  238504  0.34908E+03
  238505  0.34865E+03
  238506  0.34731E+03
  238507  0.34459E+03
  238508  0.34077E+03
  238509  0.33805E+03
  238510  0.33641E+03
  238511  0.33370E+03
  238512  0.32999E+03
  238513  0.32587E+03
  238514  0.32186E+03
  238515  0.31808E+03
  238516  0.31426E+03
  238517  0.31063E+03
  238518  0.30736E+03
  238519  0.30452E+03
  238520  0.30217E+03
  238521  0.30061E+03
  238522  0.29993E+03
  238523  0.29994E+03
  238524  0.30063E+03
  238525  0.30219E+03
  238526  0.30516E+03
  238527  0.31027E+03
  238528  0.31805E+03
  238529  0.32862E+03
  238530  0.34148E+03
  238531  0.35494E+03
  238532  0.36701E+03
  238533  0.37691E+03
  238534  0.38466E+03
  238535  0.39052E+03
  238536  0.39487E+03
  238537  0.39807E+03
  238538  0.40039E+03
  238539  0.40199E+03
  238540  0.40294E+03
  238541  0.40339E+03
  238542  0.28009E+03
  238543  0.28055E+03
  238544  0.28116E+03
  238545  0.28164E+03
  238546  0.28208E+03
  238547  0.28265E+03
  238548  0.28320E+03
  238549  0.28788E+03
  238550  0.29730E+03
  238551  0.30815E+03
  238552  0.31974E+03
  238553  0.33038E+03
  238554  0.33934E+03
  238555  0.34647E+03
  238556  0.35174E+03
  238557  0.35533E+03
  238558  0.35744E+03
  238559  0.35821E+03
  238560  0.35781E+03
  238561  0.35640E+03
  238562  0.35395E+03
  238563  0.35047E+03
  238564  0.34601E+03
  238565  0.34063E+03
  238566  0.33515E+03
  238567  0.33069E+03
  238568  0.32735E+03
  238569  0.32477E+03
  238570  0.32279E+03
  238571  0.32136E+03
  238572  0.32044E+03
  238573  0.31992E+03
  238574  0.31965E+03
  238575  0.31948E+03
  238576  0.31930E+03
  238577  0.31901E+03
  238578  0.31858E+03
  238579  0.31816E+03
  238580  0.31816E+03
  238581  0.31901E+03
  238582  0.32068E+03
  238583  0.32288E+03
  238584  0.32556E+03
  238585  0.32852E+03
  238586  0.33148E+03
  238587  0.33434E+03
  238588  0.33705E+03
  238589  0.33956E+03
  238590  0.34179E+03
  238591  0.34374E+03
  238592  0.34551E+03
  238593  0.34714E+03
  238594  0.34851E+03
  238595  0.34959E+03
  238596  0.35040E+03
  238597  0.35097E+03
  238598  0.35135E+03
  238599  0.35160E+03
  238600  0.35173E+03
  238601  0.35172E+03
  238602  0.35153E+03
  238603  0.35118E+03
  238604  0.35072E+03
  238605  0.35030E+03
  238606  0.35012E+03
  238607  0.35035E+03
  238608  0.35103E+03
  238609  0.35193E+03
  238610  0.35283E+03
  238611  0.35361E+03
  238612  0.35425E+03
  238613  0.35478E+03
  238614  0.35520E+03
  238615  0.35549E+03
  238616  0.35565E+03
  238617  0.35570E+03
  238618  0.35568E+03
  238619  0.35562E+03
  238620  0.35556E+03
  238621  0.35552E+03
  238622  0.35548E+03
  238623  0.35547E+03
  238624  0.35547E+03
  238625  0.35549E+03
  238626  0.35552E+03
  238627  0.35555E+03
  238628  0.35557E+03
  238629  0.35558E+03
  238630  0.35560E+03
  238631  0.35557E+03
  238632  0.35552E+03
  238633  0.35542E+03
  238634  0.35512E+03
  238635  0.35478E+03
  238636  0.35429E+03
  238637  0.35385E+03
  238638  0.35376E+03
  238639  0.35375E+03
  238640  0.35343E+03
  238641  0.35295E+03
  238642  0.35234E+03
  238643  0.35131E+03
  238644  0.34993E+03
  238645  0.34840E+03
  238646  0.34693E+03
  238647  0.34548E+03
  238648  0.34359E+03
  238649  0.34284E+03
  238650  0.34278E+03
  238651  0.34274E+03
  238652  0.34349E+03
  238653  0.34422E+03
  238654  0.34528E+03
  238655  0.34653E+03
  238656  0.34781E+03
  238657  0.34885E+03
  238658  0.34939E+03
  238659  0.34936E+03
  238660  0.34867E+03
  238661  0.34699E+03
  238662  0.34344E+03
  238663  0.33649E+03
  238664  0.33360E+03
  238665  0.33475E+03
  238666  0.33226E+03
  238667  0.32669E+03
  238668  0.32245E+03
  238669  0.32030E+03
  238670  0.31700E+03
  238671  0.31335E+03
  238672  0.30975E+03
  238673  0.30643E+03
  238674  0.30348E+03
  238675  0.30095E+03
  238676  0.29963E+03
  238677  0.29961E+03
  238678  0.30010E+03
  238679  0.30105E+03
  238680  0.30265E+03
  238681  0.30545E+03
  238682  0.30990E+03
  238683  0.31790E+03
  238684  0.32959E+03
  238685  0.34313E+03
  238686  0.35708E+03
  238687  0.36948E+03
  238688  0.37963E+03
  238689  0.38756E+03
  238690  0.39357E+03
  238691  0.39804E+03
  238692  0.40133E+03
  238693  0.40373E+03
  238694  0.40537E+03
  238695  0.40636E+03
  238696  0.40682E+03
  238697  0.27049E+03
  238698  0.27149E+03
  238699  0.27218E+03
  238700  0.27232E+03
  238701  0.27208E+03
  238702  0.27166E+03
  238703  0.27094E+03
  238704  0.27332E+03
  238705  0.28312E+03
  238706  0.29686E+03
  238707  0.31038E+03
  238708  0.32306E+03
  238709  0.33398E+03
  238710  0.34279E+03
  238711  0.34951E+03
  238712  0.35432E+03
  238713  0.35738E+03
  238714  0.35890E+03
  238715  0.35912E+03
  238716  0.35812E+03
  238717  0.35598E+03
  238718  0.35281E+03
  238719  0.34856E+03
  238720  0.34328E+03
  238721  0.33757E+03
  238722  0.33243E+03
  238723  0.32848E+03
  238724  0.32553E+03
  238725  0.32327E+03
  238726  0.32162E+03
  238727  0.32051E+03
  238728  0.31982E+03
  238729  0.31941E+03
  238730  0.31919E+03
  238731  0.31908E+03
  238732  0.31897E+03
  238733  0.31878E+03
  238734  0.31855E+03
  238735  0.31852E+03
  238736  0.31908E+03
  238737  0.32050E+03
  238738  0.32252E+03
  238739  0.32497E+03
  238740  0.32788E+03
  238741  0.33102E+03
  238742  0.33413E+03
  238743  0.33710E+03
  238744  0.33984E+03
  238745  0.34236E+03
  238746  0.34460E+03
  238747  0.34655E+03
  238748  0.34828E+03
  238749  0.34980E+03
  238750  0.35101E+03
  238751  0.35194E+03
  238752  0.35262E+03
  238753  0.35308E+03
  238754  0.35341E+03
  238755  0.35365E+03
  238756  0.35378E+03
  238757  0.35376E+03
  238758  0.35360E+03
  238759  0.35338E+03
  238760  0.35323E+03
  238761  0.35327E+03
  238762  0.35356E+03
  238763  0.35406E+03
  238764  0.35465E+03
  238765  0.35526E+03
  238766  0.35583E+03
  238767  0.35632E+03
  238768  0.35672E+03
  238769  0.35703E+03
  238770  0.35725E+03
  238771  0.35739E+03
  238772  0.35746E+03
  238773  0.35747E+03
  238774  0.35743E+03
  238775  0.35737E+03
  238776  0.35730E+03
  238777  0.35721E+03
  238778  0.35712E+03
  238779  0.35703E+03
  238780  0.35697E+03
  238781  0.35696E+03
  238782  0.35698E+03
  238783  0.35702E+03
  238784  0.35704E+03
  238785  0.35702E+03
  238786  0.35687E+03
  238787  0.35664E+03
  238788  0.35632E+03
  238789  0.35576E+03
  238790  0.35514E+03
  238791  0.35442E+03
  238792  0.35377E+03
  238793  0.35351E+03
  238794  0.35346E+03
  238795  0.35321E+03
  238796  0.35287E+03
  238797  0.35241E+03
  238798  0.35150E+03
  238799  0.35017E+03
  238800  0.34874E+03
  238801  0.34746E+03
  238802  0.34608E+03
  238803  0.34296E+03
  238804  0.34176E+03
  238805  0.34355E+03
  238806  0.34486E+03
  238807  0.34586E+03
  238808  0.34652E+03
  238809  0.34737E+03
  238810  0.34833E+03
  238811  0.34925E+03
  238812  0.34991E+03
  238813  0.35012E+03
  238814  0.34979E+03
  238815  0.34886E+03
  238816  0.34694E+03
  238817  0.34309E+03
  238818  0.33453E+03
  238819  0.33147E+03
  238820  0.33384E+03
  238821  0.33108E+03
  238822  0.32501E+03
  238823  0.32072E+03
  238824  0.31905E+03
  238825  0.31610E+03
  238826  0.31257E+03
  238827  0.30895E+03
  238828  0.30549E+03
  238829  0.30228E+03
  238830  0.29922E+03
  238831  0.29793E+03
  238832  0.29878E+03
  238833  0.30003E+03
  238834  0.30135E+03
  238835  0.30309E+03
  238836  0.30583E+03
  238837  0.31020E+03
  238838  0.31842E+03
  238839  0.33066E+03
  238840  0.34482E+03
  238841  0.35919E+03
  238842  0.37186E+03
  238843  0.38220E+03
  238844  0.39027E+03
  238845  0.39638E+03
  238846  0.40094E+03
  238847  0.40428E+03
  238848  0.40672E+03
  238849  0.40839E+03
  238850  0.40939E+03
  238851  0.40985E+03
  238852  0.26028E+03
  238853  0.26181E+03
  238854  0.26283E+03
  238855  0.26282E+03
  238856  0.26164E+03
  238857  0.26042E+03
  238858  0.25923E+03
  238859  0.25926E+03
  238860  0.26842E+03
  238861  0.28416E+03
  238862  0.29933E+03
  238863  0.31406E+03
  238864  0.32707E+03
  238865  0.33779E+03
  238866  0.34622E+03
  238867  0.35243E+03
  238868  0.35664E+03
  238869  0.35915E+03
  238870  0.36009E+03
  238871  0.35964E+03
  238872  0.35798E+03
  238873  0.35514E+03
  238874  0.35118E+03
  238875  0.34623E+03
  238876  0.34054E+03
  238877  0.33492E+03
  238878  0.33028E+03
  238879  0.32681E+03
  238880  0.32422E+03
  238881  0.32227E+03
  238882  0.32086E+03
  238883  0.31991E+03
  238884  0.31935E+03
  238885  0.31908E+03
  238886  0.31899E+03
  238887  0.31899E+03
  238888  0.31897E+03
  238889  0.31888E+03
  238890  0.31882E+03
  238891  0.31911E+03
  238892  0.32016E+03
  238893  0.32204E+03
  238894  0.32437E+03
  238895  0.32711E+03
  238896  0.33025E+03
  238897  0.33348E+03
  238898  0.33660E+03
  238899  0.33954E+03
  238900  0.34229E+03
  238901  0.34481E+03
  238902  0.34702E+03
  238903  0.34891E+03
  238904  0.35056E+03
  238905  0.35193E+03
  238906  0.35302E+03
  238907  0.35386E+03
  238908  0.35448E+03
  238909  0.35493E+03
  238910  0.35531E+03
  238911  0.35561E+03
  238912  0.35579E+03
  238913  0.35585E+03
