   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237849  0.76175E+02
  237850  0.76257E+02
  237851  0.76333E+02
  237852  0.76404E+02
  237853  0.76474E+02
  237854  0.76539E+02
  237855  0.76600E+02
  237856  0.76658E+02
  237857  0.76715E+02
  237858  0.76771E+02
  237859  0.76825E+02
  237860  0.76878E+02
  237861  0.76932E+02
  237862  0.76990E+02
  237863  0.77048E+02
  237864  0.77102E+02
  237865  0.77154E+02
  237866  0.77206E+02
  237867  0.77250E+02
  237868  0.77284E+02
  237869  0.77300E+02
  237870  0.77296E+02
  237871  0.77272E+02
  237872  0.77223E+02
  237873  0.77143E+02
  237874  0.76999E+02
  237875  0.76715E+02
  237876  0.76195E+02
  237877  0.75280E+02
  237878  0.74684E+02
  237879  0.74558E+02
  237880  0.74301E+02
  237881  0.74004E+02
  237882  0.73712E+02
  237883  0.73460E+02
  237884  0.73266E+02
  237885  0.73152E+02
  237886  0.73127E+02
  237887  0.73172E+02
  237888  0.73285E+02
  237889  0.73479E+02
  237890  0.73751E+02
  237891  0.74111E+02
  237892  0.74598E+02
  237893  0.75270E+02
  237894  0.76145E+02
  237895  0.77173E+02
  237896  0.78390E+02
  237897  0.79907E+02
  237898  0.81754E+02
  237899  0.83859E+02
  237900  0.86170E+02
  237901  0.88749E+02
  237902  0.91705E+02
  237903  0.95176E+02
  237904  0.99271E+02
  237905  0.10399E+03
  237906  0.10937E+03
  237907  0.11543E+03
  237908  0.12222E+03
  237909  0.12982E+03
  237910  0.13824E+03
  237911  0.14712E+03
  237912  0.15582E+03
  237913  0.16397E+03
  237914  0.17137E+03
  237915  0.17792E+03
  237916  0.18356E+03
  237917  0.18829E+03
  237918  0.19208E+03
  237919  0.19490E+03
  237920  0.19675E+03
  237921  0.19767E+03
  237922  0.88964E+02
  237923  0.89142E+02
  237924  0.89479E+02
  237925  0.89965E+02
  237926  0.90597E+02
  237927  0.91375E+02
  237928  0.92253E+02
  237929  0.93189E+02
  237930  0.94133E+02
  237931  0.94991E+02
  237932  0.95689E+02
  237933  0.96159E+02
  237934  0.96374E+02
  237935  0.96341E+02
  237936  0.96055E+02
  237937  0.95513E+02
  237938  0.94742E+02
  237939  0.93761E+02
  237940  0.92577E+02
  237941  0.91209E+02
  237942  0.89672E+02
  237943  0.87981E+02
  237944  0.86168E+02
  237945  0.84358E+02
  237946  0.82573E+02
  237947  0.80913E+02
  237948  0.79399E+02
  237949  0.77923E+02
  237950  0.76555E+02
  237951  0.75310E+02
  237952  0.74178E+02
  237953  0.73149E+02
  237954  0.72208E+02
  237955  0.71332E+02
  237956  0.70515E+02
  237957  0.69760E+02
  237958  0.69072E+02
  237959  0.68432E+02
  237960  0.67818E+02
  237961  0.67248E+02
  237962  0.66721E+02
  237963  0.66233E+02
  237964  0.65791E+02
  237965  0.65401E+02
  237966  0.65079E+02
  237967  0.64843E+02
  237968  0.64688E+02
  237969  0.64608E+02
  237970  0.64606E+02
  237971  0.64674E+02
  237972  0.64810E+02
  237973  0.65017E+02
  237974  0.65293E+02
  237975  0.65631E+02
  237976  0.66028E+02
  237977  0.66502E+02
  237978  0.67062E+02
  237979  0.67700E+02
  237980  0.68394E+02
  237981  0.69120E+02
  237982  0.69829E+02
  237983  0.70461E+02
  237984  0.71024E+02
  237985  0.71545E+02
  237986  0.71989E+02
  237987  0.72317E+02
  237988  0.72559E+02
  237989  0.72789E+02
  237990  0.73022E+02
  237991  0.73237E+02
  237992  0.73458E+02
  237993  0.73720E+02
  237994  0.74024E+02
  237995  0.74325E+02
  237996  0.74574E+02
  237997  0.74759E+02
  237998  0.74894E+02
  237999  0.74998E+02
  238000  0.75093E+02
  238001  0.75194E+02
  238002  0.75309E+02
  238003  0.75439E+02
  238004  0.75566E+02
  238005  0.75683E+02
  238006  0.75780E+02
  238007  0.75863E+02
  238008  0.75938E+02
  238009  0.76007E+02
  238010  0.76071E+02
  238011  0.76131E+02
  238012  0.76189E+02
  238013  0.76243E+02
  238014  0.76295E+02
  238015  0.76343E+02
  238016  0.76390E+02
  238017  0.76437E+02
  238018  0.76482E+02
  238019  0.76523E+02
  238020  0.76559E+02
  238021  0.76589E+02
  238022  0.76609E+02
  238023  0.76615E+02
  238024  0.76602E+02
  238025  0.76563E+02
  238026  0.76495E+02
  238027  0.76397E+02
  238028  0.76274E+02
  238029  0.76086E+02
  238030  0.75750E+02
  238031  0.75200E+02
  238032  0.74502E+02
  238033  0.73952E+02
  238034  0.73641E+02
  238035  0.73374E+02
  238036  0.73084E+02
  238037  0.72808E+02
  238038  0.72575E+02
  238039  0.72406E+02
  238040  0.72313E+02
  238041  0.72302E+02
  238042  0.72362E+02
  238043  0.72488E+02
  238044  0.72696E+02
  238045  0.72985E+02
  238046  0.73372E+02
  238047  0.73903E+02
  238048  0.74618E+02
  238049  0.75508E+02
  238050  0.76527E+02
  238051  0.77732E+02
  238052  0.79239E+02
  238053  0.81086E+02
  238054  0.83213E+02
  238055  0.85584E+02
  238056  0.88262E+02
  238057  0.91336E+02
  238058  0.94861E+02
  238059  0.98901E+02
  238060  0.10353E+03
  238061  0.10884E+03
  238062  0.11488E+03
  238063  0.12166E+03
  238064  0.12927E+03
  238065  0.13771E+03
  238066  0.14659E+03
  238067  0.15529E+03
  238068  0.16343E+03
  238069  0.17084E+03
  238070  0.17739E+03
  238071  0.18306E+03
  238072  0.18784E+03
  238073  0.19172E+03
  238074  0.19463E+03
  238075  0.19657E+03
  238076  0.19754E+03
  238077  0.84956E+02
  238078  0.85132E+02
  238079  0.85472E+02
  238080  0.85970E+02
  238081  0.86620E+02
  238082  0.87398E+02
  238083  0.88272E+02
  238084  0.89239E+02
  238085  0.90283E+02
  238086  0.91322E+02
  238087  0.92241E+02
  238088  0.92955E+02
  238089  0.93426E+02
  238090  0.93638E+02
  238091  0.93585E+02
  238092  0.93278E+02
  238093  0.92729E+02
  238094  0.91947E+02
  238095  0.90947E+02
  238096  0.89739E+02
  238097  0.88320E+02
  238098  0.86698E+02
  238099  0.84890E+02
  238100  0.83059E+02
  238101  0.81334E+02
  238102  0.79779E+02
  238103  0.78354E+02
  238104  0.76965E+02
  238105  0.75665E+02
  238106  0.74470E+02
  238107  0.73378E+02
  238108  0.72387E+02
  238109  0.71487E+02
  238110  0.70653E+02
  238111  0.69872E+02
  238112  0.69143E+02
  238113  0.68477E+02
  238114  0.67865E+02
  238115  0.67285E+02
  238116  0.66736E+02
  238117  0.66235E+02
  238118  0.65787E+02
  238119  0.65389E+02
  238120  0.65044E+02
  238121  0.64758E+02
  238122  0.64542E+02
  238123  0.64402E+02
  238124  0.64333E+02
  238125  0.64341E+02
  238126  0.64420E+02
  238127  0.64560E+02
  238128  0.64758E+02
  238129  0.65009E+02
  238130  0.65310E+02
  238131  0.65660E+02
  238132  0.66076E+02
  238133  0.66569E+02
  238134  0.67129E+02
  238135  0.67745E+02
  238136  0.68400E+02
  238137  0.69055E+02
  238138  0.69639E+02
  238139  0.70126E+02
  238140  0.70551E+02
  238141  0.70857E+02
  238142  0.70924E+02
  238143  0.71117E+02
  238144  0.71491E+02
  238145  0.71743E+02
  238146  0.71981E+02
  238147  0.72184E+02
  238148  0.72487E+02
  238149  0.72974E+02
  238150  0.73432E+02
  238151  0.73754E+02
  238152  0.73941E+02
  238153  0.74021E+02
  238154  0.74083E+02
  238155  0.74168E+02
  238156  0.74283E+02
  238157  0.74447E+02
  238158  0.74638E+02
  238159  0.74835E+02
  238160  0.74997E+02
  238161  0.75124E+02
  238162  0.75221E+02
  238163  0.75303E+02
  238164  0.75376E+02
  238165  0.75442E+02
  238166  0.75502E+02
  238167  0.75558E+02
  238168  0.75612E+02
  238169  0.75661E+02
  238170  0.75704E+02
  238171  0.75743E+02
  238172  0.75777E+02
  238173  0.75806E+02
  238174  0.75830E+02
  238175  0.75847E+02
  238176  0.75857E+02
  238177  0.75857E+02
  238178  0.75841E+02
  238179  0.75805E+02
  238180  0.75740E+02
  238181  0.75640E+02
  238182  0.75504E+02
  238183  0.75338E+02
  238184  0.75102E+02
  238185  0.74726E+02
  238186  0.74199E+02
  238187  0.73632E+02
  238188  0.73153E+02
  238189  0.72794E+02
  238190  0.72493E+02
  238191  0.72203E+02
  238192  0.71946E+02
  238193  0.71741E+02
  238194  0.71597E+02
  238195  0.71526E+02
  238196  0.71532E+02
  238197  0.71604E+02
  238198  0.71745E+02
  238199  0.71973E+02
  238200  0.72283E+02
  238201  0.72695E+02
  238202  0.73261E+02
  238203  0.74008E+02
  238204  0.74906E+02
  238205  0.75923E+02
  238206  0.77130E+02
  238207  0.78642E+02
  238208  0.80497E+02
  238209  0.82647E+02
  238210  0.85061E+02
  238211  0.87800E+02
  238212  0.90936E+02
  238213  0.94495E+02
  238214  0.98530E+02
  238215  0.10314E+03
  238216  0.10844E+03
  238217  0.11447E+03
  238218  0.12125E+03
  238219  0.12886E+03
  238220  0.13730E+03
  238221  0.14618E+03
  238222  0.15487E+03
  238223  0.16301E+03
  238224  0.17042E+03
  238225  0.17699E+03
  238226  0.18270E+03
  238227  0.18752E+03
  238228  0.19145E+03
  238229  0.19443E+03
  238230  0.19642E+03
  238231  0.19742E+03
  238232  0.80949E+02
  238233  0.81137E+02
  238234  0.81492E+02
  238235  0.82007E+02
  238236  0.82675E+02
  238237  0.83458E+02
  238238  0.84320E+02
  238239  0.85305E+02
  238240  0.86439E+02
  238241  0.87665E+02
  238242  0.88828E+02
  238243  0.89797E+02
  238244  0.90520E+02
  238245  0.90971E+02
  238246  0.91157E+02
  238247  0.91084E+02
  238248  0.90749E+02
  238249  0.90164E+02
  238250  0.89346E+02
  238251  0.88294E+02
  238252  0.87011E+02
  238253  0.85498E+02
  238254  0.83776E+02
  238255  0.81991E+02
  238256  0.80327E+02
  238257  0.78830E+02
  238258  0.77445E+02
  238259  0.76127E+02
  238260  0.74884E+02
  238261  0.73730E+02
  238262  0.72677E+02
  238263  0.71724E+02
  238264  0.70857E+02
  238265  0.70057E+02
  238266  0.69305E+02
  238267  0.68597E+02
  238268  0.67942E+02
  238269  0.67344E+02
  238270  0.66802E+02
  238271  0.66295E+02
  238272  0.65824E+02
  238273  0.65409E+02
  238274  0.65049E+02
  238275  0.64739E+02
  238276  0.64482E+02
  238277  0.64287E+02
  238278  0.64157E+02
  238279  0.64094E+02
  238280  0.64103E+02
  238281  0.64185E+02
  238282  0.64326E+02
  238283  0.64515E+02
  238284  0.64748E+02
  238285  0.65021E+02
  238286  0.65335E+02
  238287  0.65701E+02
  238288  0.66128E+02
  238289  0.66615E+02
  238290  0.67153E+02
  238291  0.67727E+02
  238292  0.68313E+02
  238293  0.68859E+02
  238294  0.69307E+02
  238295  0.69666E+02
  238296  0.69906E+02
  238297  0.69942E+02
  238298  0.70137E+02
  238299  0.70530E+02
  238300  0.70810E+02
  238301  0.71077E+02
  238302  0.71309E+02
  238303  0.71637E+02
  238304  0.72137E+02
  238305  0.72602E+02
  238306  0.72930E+02
  238307  0.73122E+02
  238308  0.73205E+02
  238309  0.73272E+02
  238310  0.73363E+02
  238311  0.73487E+02
  238312  0.73659E+02
  238313  0.73860E+02
  238314  0.74069E+02
  238315  0.74247E+02
  238316  0.74386E+02
  238317  0.74493E+02
  238318  0.74584E+02
  238319  0.74662E+02
  238320  0.74729E+02
  238321  0.74786E+02
  238322  0.74839E+02
  238323  0.74887E+02
  238324  0.74932E+02
  238325  0.74972E+02
  238326  0.75003E+02
  238327  0.75025E+02
  238328  0.75036E+02
  238329  0.75039E+02
  238330  0.75035E+02
  238331  0.75024E+02
  238332  0.75004E+02
  238333  0.74968E+02
  238334  0.74912E+02
  238335  0.74825E+02
  238336  0.74698E+02
  238337  0.74526E+02
  238338  0.74311E+02
  238339  0.74036E+02
  238340  0.73669E+02
  238341  0.73202E+02
  238342  0.72723E+02
  238343  0.72319E+02
  238344  0.71969E+02
  238345  0.71651E+02
  238346  0.71372E+02
  238347  0.71140E+02
  238348  0.70963E+02
  238349  0.70846E+02
  238350  0.70799E+02
  238351  0.70822E+02
  238352  0.70906E+02
  238353  0.71065E+02
  238354  0.71310E+02
  238355  0.71637E+02
  238356  0.72072E+02
  238357  0.72667E+02
  238358  0.73435E+02
  238359  0.74337E+02
  238360  0.75356E+02
  238361  0.76575E+02
  238362  0.78104E+02
  238363  0.79976E+02
  238364  0.82146E+02
  238365  0.84592E+02
  238366  0.87376E+02
  238367  0.90557E+02
  238368  0.94151E+02
  238369  0.98202E+02
  238370  0.10282E+03
  238371  0.10813E+03
  238372  0.11417E+03
  238373  0.12096E+03
  238374  0.12858E+03
  238375  0.13702E+03
  238376  0.14589E+03
  238377  0.15457E+03
  238378  0.16270E+03
  238379  0.17012E+03
  238380  0.17671E+03
  238381  0.18244E+03
  238382  0.18730E+03
  238383  0.19127E+03
  238384  0.19430E+03
  238385  0.19632E+03
  238386  0.19733E+03
  238387  0.77147E+02
  238388  0.77349E+02
  238389  0.77722E+02
  238390  0.78244E+02
  238391  0.78909E+02
  238392  0.79679E+02
  238393  0.80532E+02
  238394  0.81525E+02
  238395  0.82710E+02
  238396  0.84076E+02
  238397  0.85462E+02
  238398  0.86675E+02
  238399  0.87637E+02
  238400  0.88332E+02
  238401  0.88756E+02
  238402  0.88903E+02
  238403  0.88779E+02
  238404  0.88397E+02
  238405  0.87759E+02
  238406  0.86876E+02
  238407  0.85759E+02
  238408  0.84401E+02
  238409  0.82820E+02
  238410  0.81113E+02
  238411  0.79453E+02
  238412  0.77981E+02
  238413  0.76657E+02
  238414  0.75398E+02
  238415  0.74203E+02
  238416  0.73089E+02
  238417  0.72073E+02
  238418  0.71149E+02
  238419  0.70305E+02
  238420  0.69526E+02
  238421  0.68798E+02
  238422  0.68109E+02
  238423  0.67468E+02
  238424  0.66886E+02
  238425  0.66373E+02
  238426  0.65913E+02
  238427  0.65482E+02
  238428  0.65092E+02
  238429  0.64757E+02
  238430  0.64469E+02
  238431  0.64237E+02
  238432  0.64063E+02
  238433  0.63947E+02
  238434  0.63888E+02
  238435  0.63894E+02
  238436  0.63970E+02
  238437  0.64106E+02
  238438  0.64288E+02
  238439  0.64507E+02
  238440  0.64758E+02
  238441  0.65044E+02
  238442  0.65370E+02
  238443  0.65740E+02
  238444  0.66162E+02
  238445  0.66629E+02
  238446  0.67125E+02
  238447  0.67636E+02
  238448  0.68131E+02
  238449  0.68564E+02
  238450  0.68914E+02
  238451  0.69196E+02
  238452  0.69453E+02
  238453  0.69717E+02
  238454  0.70006E+02
  238455  0.70312E+02
  238456  0.70603E+02
  238457  0.70901E+02
  238458  0.71229E+02
  238459  0.71579E+02
  238460  0.71911E+02
  238461  0.72183E+02
  238462  0.72385E+02
  238463  0.72536E+02
  238464  0.72659E+02
  238465  0.72776E+02
  238466  0.72903E+02
  238467  0.73047E+02
  238468  0.73206E+02
  238469  0.73366E+02
  238470  0.73518E+02
  238471  0.73647E+02
  238472  0.73753E+02
  238473  0.73846E+02
  238474  0.73926E+02
  238475  0.73993E+02
  238476  0.74052E+02
  238477  0.74099E+02
  238478  0.74137E+02
  238479  0.74176E+02
  238480  0.74207E+02
  238481  0.74229E+02
  238482  0.74239E+02
  238483  0.74235E+02
  238484  0.74218E+02
  238485  0.74191E+02
  238486  0.74156E+02
  238487  0.74111E+02
  238488  0.74049E+02
  238489  0.73967E+02
  238490  0.73853E+02
  238491  0.73700E+02
  238492  0.73501E+02
  238493  0.73254E+02
  238494  0.72961E+02
  238495  0.72623E+02
  238496  0.72231E+02
  238497  0.71842E+02
  238498  0.71492E+02
  238499  0.71156E+02
  238500  0.70852E+02
  238501  0.70597E+02
  238502  0.70395E+02
  238503  0.70246E+02
  238504  0.70154E+02
  238505  0.70130E+02
  238506  0.70168E+02
  238507  0.70266E+02
  238508  0.70442E+02
  238509  0.70700E+02
  238510  0.71042E+02
  238511  0.71500E+02
  238512  0.72119E+02
  238513  0.72902E+02
  238514  0.73807E+02
  238515  0.74831E+02
  238516  0.76068E+02
  238517  0.77625E+02
  238518  0.79514E+02
  238519  0.81693E+02
  238520  0.84163E+02
  238521  0.86984E+02
  238522  0.90205E+02
  238523  0.93836E+02
  238524  0.97916E+02
  238525  0.10256E+03
  238526  0.10788E+03
  238527  0.11394E+03
  238528  0.12075E+03
  238529  0.12839E+03
  238530  0.13684E+03
  238531  0.14570E+03
  238532  0.15437E+03
  238533  0.16250E+03
  238534  0.16992E+03
  238535  0.17652E+03
  238536  0.18227E+03
  238537  0.18716E+03
  238538  0.19116E+03
  238539  0.19421E+03
  238540  0.19625E+03
  238541  0.19727E+03
  238542  0.73728E+02
  238543  0.73933E+02
  238544  0.74308E+02
  238545  0.74819E+02
  238546  0.75462E+02
  238547  0.76198E+02
  238548  0.77019E+02
  238549  0.77994E+02
  238550  0.79196E+02
  238551  0.80626E+02
  238552  0.82160E+02
  238553  0.83587E+02
  238554  0.84779E+02
  238555  0.85707E+02
  238556  0.86355E+02
  238557  0.86721E+02
  238558  0.86814E+02
  238559  0.86635E+02
  238560  0.86191E+02
  238561  0.85499E+02
  238562  0.84556E+02
  238563  0.83368E+02
  238564  0.81958E+02
  238565  0.80365E+02
  238566  0.78737E+02
  238567  0.77264E+02
  238568  0.75968E+02
  238569  0.74765E+02
  238570  0.73621E+02
  238571  0.72546E+02
  238572  0.71555E+02
  238573  0.70651E+02
  238574  0.69822E+02
  238575  0.69056E+02
  238576  0.68345E+02
  238577  0.67681E+02
  238578  0.67064E+02
  238579  0.66502E+02
  238580  0.66006E+02
  238581  0.65572E+02
  238582  0.65177E+02
  238583  0.64812E+02
  238584  0.64492E+02
  238585  0.64227E+02
  238586  0.64018E+02
  238587  0.63866E+02
  238588  0.63766E+02
  238589  0.63714E+02
  238590  0.63714E+02
  238591  0.63777E+02
  238592  0.63901E+02
  238593  0.64074E+02
  238594  0.64282E+02
  238595  0.64517E+02
  238596  0.64781E+02
  238597  0.65075E+02
  238598  0.65400E+02
  238599  0.65768E+02
  238600  0.66174E+02
  238601  0.66605E+02
  238602  0.67049E+02
  238603  0.67487E+02
  238604  0.67894E+02
  238605  0.68257E+02
  238606  0.68582E+02
  238607  0.68888E+02
  238608  0.69192E+02
  238609  0.69498E+02
  238610  0.69804E+02
  238611  0.70109E+02
  238612  0.70413E+02
  238613  0.70718E+02
  238614  0.71016E+02
  238615  0.71293E+02
  238616  0.71535E+02
  238617  0.71738E+02
  238618  0.71906E+02
  238619  0.72057E+02
  238620  0.72199E+02
  238621  0.72338E+02
  238622  0.72475E+02
  238623  0.72610E+02
  238624  0.72741E+02
  238625  0.72864E+02
  238626  0.72977E+02
  238627  0.73077E+02
  238628  0.73165E+02
  238629  0.73244E+02
  238630  0.73312E+02
  238631  0.73371E+02
  238632  0.73415E+02
  238633  0.73448E+02
  238634  0.73478E+02
  238635  0.73498E+02
  238636  0.73506E+02
  238637  0.73502E+02
  238638  0.73481E+02
  238639  0.73443E+02
  238640  0.73391E+02
  238641  0.73329E+02
  238642  0.73252E+02
  238643  0.73158E+02
  238644  0.73040E+02
  238645  0.72893E+02
  238646  0.72717E+02
  238647  0.72506E+02
  238648  0.72258E+02
  238649  0.71972E+02
  238650  0.71656E+02
  238651  0.71323E+02
  238652  0.70996E+02
  238653  0.70675E+02
  238654  0.70371E+02
  238655  0.70104E+02
  238656  0.69883E+02
  238657  0.69711E+02
  238658  0.69589E+02
  238659  0.69523E+02
  238660  0.69517E+02
  238661  0.69568E+02
  238662  0.69677E+02
  238663  0.69867E+02
  238664  0.70136E+02
  238665  0.70493E+02
  238666  0.70976E+02
  238667  0.71615E+02
  238668  0.72409E+02
  238669  0.73315E+02
  238670  0.74347E+02
  238671  0.75608E+02
  238672  0.77194E+02
  238673  0.79098E+02
  238674  0.81282E+02
  238675  0.83771E+02
  238676  0.86623E+02
  238677  0.89882E+02
  238678  0.93550E+02
  238679  0.97663E+02
  238680  0.10234E+03
  238681  0.10769E+03
  238682  0.11377E+03
  238683  0.12061E+03
  238684  0.12827E+03
  238685  0.13674E+03
  238686  0.14560E+03
  238687  0.15426E+03
  238688  0.16238E+03
  238689  0.16980E+03
  238690  0.17640E+03
  238691  0.18218E+03
  238692  0.18709E+03
  238693  0.19111E+03
  238694  0.19417E+03
  238695  0.19623E+03
  238696  0.19726E+03
  238697  0.70623E+02
  238698  0.70825E+02
  238699  0.71188E+02
  238700  0.71676E+02
  238701  0.72283E+02
  238702  0.72968E+02
  238703  0.73721E+02
  238704  0.74614E+02
  238705  0.75811E+02
  238706  0.77308E+02
  238707  0.78946E+02
  238708  0.80545E+02
  238709  0.81947E+02
  238710  0.83090E+02
  238711  0.83957E+02
  238712  0.84549E+02
  238713  0.84859E+02
  238714  0.84888E+02
  238715  0.84653E+02
  238716  0.84151E+02
  238717  0.83389E+02
  238718  0.82387E+02
  238719  0.81147E+02
  238720  0.79696E+02
  238721  0.78149E+02
  238722  0.76675E+02
  238723  0.75384E+02
  238724  0.74227E+02
  238725  0.73128E+02
  238726  0.72087E+02
  238727  0.71116E+02
  238728  0.70224E+02
  238729  0.69403E+02
  238730  0.68649E+02
  238731  0.67956E+02
  238732  0.67320E+02
  238733  0.66729E+02
  238734  0.66184E+02
  238735  0.65698E+02
  238736  0.65272E+02
  238737  0.64897E+02
  238738  0.64552E+02
  238739  0.64252E+02
  238740  0.64016E+02
  238741  0.63833E+02
  238742  0.63698E+02
  238743  0.63610E+02
  238744  0.63563E+02
  238745  0.63559E+02
  238746  0.63607E+02
  238747  0.63715E+02
  238748  0.63875E+02
  238749  0.64071E+02
  238750  0.64293E+02
  238751  0.64539E+02
  238752  0.64810E+02
  238753  0.65104E+02
  238754  0.65428E+02
  238755  0.65785E+02
  238756  0.66163E+02
  238757  0.66553E+02
  238758  0.66943E+02
  238759  0.67320E+02
  238760  0.67676E+02
  238761  0.68014E+02
  238762  0.68338E+02
  238763  0.68658E+02
  238764  0.68974E+02
  238765  0.69285E+02
  238766  0.69591E+02
  238767  0.69890E+02
  238768  0.70176E+02
  238769  0.70445E+02
  238770  0.70696E+02
  238771  0.70923E+02
  238772  0.71124E+02
  238773  0.71301E+02
  238774  0.71463E+02
  238775  0.71616E+02
  238776  0.71761E+02
  238777  0.71898E+02
  238778  0.72026E+02
  238779  0.72146E+02
  238780  0.72258E+02
  238781  0.72362E+02
  238782  0.72456E+02
  238783  0.72540E+02
  238784  0.72617E+02
  238785  0.72682E+02
  238786  0.72736E+02
  238787  0.72779E+02
  238788  0.72811E+02
  238789  0.72833E+02
  238790  0.72842E+02
  238791  0.72838E+02
  238792  0.72817E+02
  238793  0.72780E+02
  238794  0.72724E+02
  238795  0.72648E+02
  238796  0.72555E+02
  238797  0.72447E+02
  238798  0.72321E+02
  238799  0.72171E+02
  238800  0.71998E+02
  238801  0.71802E+02
  238802  0.71581E+02
  238803  0.71337E+02
  238804  0.71064E+02
  238805  0.70773E+02
  238806  0.70479E+02
  238807  0.70184E+02
  238808  0.69899E+02
  238809  0.69640E+02
  238810  0.69415E+02
  238811  0.69230E+02
  238812  0.69087E+02
  238813  0.68990E+02
  238814  0.68948E+02
  238815  0.68958E+02
  238816  0.69017E+02
  238817  0.69136E+02
  238818  0.69337E+02
  238819  0.69617E+02
  238820  0.69990E+02
  238821  0.70494E+02
  238822  0.71150E+02
  238823  0.71950E+02
  238824  0.72863E+02
  238825  0.73910E+02
  238826  0.75196E+02
  238827  0.76807E+02
  238828  0.78724E+02
  238829  0.80914E+02
  238830  0.83419E+02
  238831  0.86299E+02
  238832  0.89592E+02
  238833  0.93297E+02
  238834  0.97445E+02
  238835  0.10215E+03
  238836  0.10754E+03
  238837  0.11366E+03
  238838  0.12053E+03
  238839  0.12822E+03
  238840  0.13671E+03
  238841  0.14558E+03
  238842  0.15423E+03
  238843  0.16234E+03
  238844  0.16975E+03
  238845  0.17636E+03
  238846  0.18214E+03
  238847  0.18707E+03
  238848  0.19111E+03
  238849  0.19418E+03
  238850  0.19625E+03
  238851  0.19728E+03
  238852  0.67773E+02
  238853  0.67965E+02
  238854  0.68309E+02
  238855  0.68765E+02
  238856  0.69321E+02
  238857  0.69946E+02
  238858  0.70618E+02
  238859  0.71368E+02
  238860  0.72532E+02
  238861  0.74114E+02
  238862  0.75816E+02
  238863  0.77552E+02
  238864  0.79146E+02
  238865  0.80499E+02
  238866  0.81587E+02
  238867  0.82394E+02
  238868  0.82917E+02
  238869  0.83166E+02
  238870  0.83133E+02
  238871  0.82822E+02
  238872  0.82253E+02
  238873  0.81430E+02
  238874  0.80365E+02
  238875  0.79091E+02
  238876  0.77662E+02
  238877  0.76219E+02
  238878  0.74915E+02
  238879  0.73769E+02
  238880  0.72713E+02
  238881  0.71703E+02
  238882  0.70747E+02
  238883  0.69860E+02
  238884  0.69049E+02
  238885  0.68310E+02
  238886  0.67636E+02
  238887  0.67020E+02
  238888  0.66450E+02
  238889  0.65919E+02
  238890  0.65435E+02
  238891  0.65010E+02
  238892  0.64646E+02
  238893  0.64311E+02
  238894  0.64042E+02
  238895  0.63847E+02
  238896  0.63682E+02
  238897  0.63558E+02
  238898  0.63474E+02
  238899  0.63432E+02
  238900  0.63427E+02
  238901  0.63466E+02
  238902  0.63558E+02
  238903  0.63698E+02
  238904  0.63876E+02
  238905  0.64084E+02
  238906  0.64316E+02
  238907  0.64571E+02
  238908  0.64844E+02
  238909  0.65137E+02
  238910  0.65453E+02
  238911  0.65789E+02
  238912  0.66138E+02
  238913  0.66489E+02
