   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237849  0.14459E+03
  237850  0.14472E+03
  237851  0.14487E+03
  237852  0.14502E+03
  237853  0.14516E+03
  237854  0.14528E+03
  237855  0.14541E+03
  237856  0.14553E+03
  237857  0.14566E+03
  237858  0.14578E+03
  237859  0.14591E+03
  237860  0.14604E+03
  237861  0.14617E+03
  237862  0.14631E+03
  237863  0.14643E+03
  237864  0.14654E+03
  237865  0.14663E+03
  237866  0.14670E+03
  237867  0.14672E+03
  237868  0.14669E+03
  237869  0.14659E+03
  237870  0.14641E+03
  237871  0.14617E+03
  237872  0.14583E+03
  237873  0.14537E+03
  237874  0.14469E+03
  237875  0.14359E+03
  237876  0.14171E+03
  237877  0.13820E+03
  237878  0.13662E+03
  237879  0.13729E+03
  237880  0.13689E+03
  237881  0.13607E+03
  237882  0.13508E+03
  237883  0.13409E+03
  237884  0.13317E+03
  237885  0.13237E+03
  237886  0.13170E+03
  237887  0.13108E+03
  237888  0.13049E+03
  237889  0.12996E+03
  237890  0.12947E+03
  237891  0.12903E+03
  237892  0.12870E+03
  237893  0.12856E+03
  237894  0.12862E+03
  237895  0.12893E+03
  237896  0.12959E+03
  237897  0.13066E+03
  237898  0.13218E+03
  237899  0.13407E+03
  237900  0.13627E+03
  237901  0.13891E+03
  237902  0.14214E+03
  237903  0.14624E+03
  237904  0.15141E+03
  237905  0.15764E+03
  237906  0.16501E+03
  237907  0.17361E+03
  237908  0.18351E+03
  237909  0.19483E+03
  237910  0.20756E+03
  237911  0.22104E+03
  237912  0.23420E+03
  237913  0.24644E+03
  237914  0.25750E+03
  237915  0.26722E+03
  237916  0.27557E+03
  237917  0.28252E+03
  237918  0.28808E+03
  237919  0.29220E+03
  237920  0.29490E+03
  237921  0.29623E+03
  237922  0.14489E+03
  237923  0.14529E+03
  237924  0.14606E+03
  237925  0.14720E+03
  237926  0.14871E+03
  237927  0.15059E+03
  237928  0.15280E+03
  237929  0.15528E+03
  237930  0.15790E+03
  237931  0.16045E+03
  237932  0.16276E+03
  237933  0.16467E+03
  237934  0.16610E+03
  237935  0.16704E+03
  237936  0.16745E+03
  237937  0.16733E+03
  237938  0.16669E+03
  237939  0.16559E+03
  237940  0.16401E+03
  237941  0.16199E+03
  237942  0.15955E+03
  237943  0.15671E+03
  237944  0.15351E+03
  237945  0.15019E+03
  237946  0.14689E+03
  237947  0.14385E+03
  237948  0.14115E+03
  237949  0.13855E+03
  237950  0.13610E+03
  237951  0.13386E+03
  237952  0.13184E+03
  237953  0.13001E+03
  237954  0.12834E+03
  237955  0.12678E+03
  237956  0.12529E+03
  237957  0.12390E+03
  237958  0.12260E+03
  237959  0.12135E+03
  237960  0.12008E+03
  237961  0.11884E+03
  237962  0.11765E+03
  237963  0.11652E+03
  237964  0.11546E+03
  237965  0.11451E+03
  237966  0.11371E+03
  237967  0.11312E+03
  237968  0.11273E+03
  237969  0.11258E+03
  237970  0.11269E+03
  237971  0.11304E+03
  237972  0.11364E+03
  237973  0.11447E+03
  237974  0.11554E+03
  237975  0.11680E+03
  237976  0.11824E+03
  237977  0.11988E+03
  237978  0.12173E+03
  237979  0.12376E+03
  237980  0.12589E+03
  237981  0.12799E+03
  237982  0.12995E+03
  237983  0.13170E+03
  237984  0.13318E+03
  237985  0.13439E+03
  237986  0.13534E+03
  237987  0.13604E+03
  237988  0.13663E+03
  237989  0.13729E+03
  237990  0.13800E+03
  237991  0.13869E+03
  237992  0.13939E+03
  237993  0.14014E+03
  237994  0.14093E+03
  237995  0.14163E+03
  237996  0.14219E+03
  237997  0.14259E+03
  237998  0.14287E+03
  237999  0.14305E+03
  238000  0.14317E+03
  238001  0.14325E+03
  238002  0.14334E+03
  238003  0.14347E+03
  238004  0.14364E+03
  238005  0.14386E+03
  238006  0.14409E+03
  238007  0.14429E+03
  238008  0.14446E+03
  238009  0.14460E+03
  238010  0.14474E+03
  238011  0.14488E+03
  238012  0.14502E+03
  238013  0.14515E+03
  238014  0.14527E+03
  238015  0.14538E+03
  238016  0.14548E+03
  238017  0.14557E+03
  238018  0.14566E+03
  238019  0.14572E+03
  238020  0.14575E+03
  238021  0.14575E+03
  238022  0.14569E+03
  238023  0.14558E+03
  238024  0.14539E+03
  238025  0.14512E+03
  238026  0.14476E+03
  238027  0.14430E+03
  238028  0.14374E+03
  238029  0.14299E+03
  238030  0.14181E+03
  238031  0.13992E+03
  238032  0.13734E+03
  238033  0.13585E+03
  238034  0.13562E+03
  238035  0.13510E+03
  238036  0.13425E+03
  238037  0.13329E+03
  238038  0.13234E+03
  238039  0.13148E+03
  238040  0.13072E+03
  238041  0.13008E+03
  238042  0.12948E+03
  238043  0.12892E+03
  238044  0.12843E+03
  238045  0.12798E+03
  238046  0.12760E+03
  238047  0.12738E+03
  238048  0.12732E+03
  238049  0.12742E+03
  238050  0.12773E+03
  238051  0.12836E+03
  238052  0.12939E+03
  238053  0.13091E+03
  238054  0.13283E+03
  238055  0.13514E+03
  238056  0.13794E+03
  238057  0.14138E+03
  238058  0.14559E+03
  238059  0.15068E+03
  238060  0.15679E+03
  238061  0.16407E+03
  238062  0.17265E+03
  238063  0.18255E+03
  238064  0.19389E+03
  238065  0.20667E+03
  238066  0.22017E+03
  238067  0.23333E+03
  238068  0.24558E+03
  238069  0.25665E+03
  238070  0.26639E+03
  238071  0.27477E+03
  238072  0.28181E+03
  238073  0.28749E+03
  238074  0.29175E+03
  238075  0.29457E+03
  238076  0.29597E+03
  238077  0.13802E+03
  238078  0.13841E+03
  238079  0.13918E+03
  238080  0.14030E+03
  238081  0.14178E+03
  238082  0.14358E+03
  238083  0.14573E+03
  238084  0.14826E+03
  238085  0.15112E+03
  238086  0.15409E+03
  238087  0.15686E+03
  238088  0.15927E+03
  238089  0.16122E+03
  238090  0.16266E+03
  238091  0.16356E+03
  238092  0.16392E+03
  238093  0.16373E+03
  238094  0.16301E+03
  238095  0.16178E+03
  238096  0.16005E+03
  238097  0.15780E+03
  238098  0.15502E+03
  238099  0.15174E+03
  238100  0.14828E+03
  238101  0.14502E+03
  238102  0.14212E+03
  238103  0.13953E+03
  238104  0.13705E+03
  238105  0.13469E+03
  238106  0.13252E+03
  238107  0.13054E+03
  238108  0.12877E+03
  238109  0.12717E+03
  238110  0.12569E+03
  238111  0.12429E+03
  238112  0.12296E+03
  238113  0.12173E+03
  238114  0.12059E+03
  238115  0.11945E+03
  238116  0.11833E+03
  238117  0.11727E+03
  238118  0.11631E+03
  238119  0.11544E+03
  238120  0.11468E+03
  238121  0.11406E+03
  238122  0.11359E+03
  238123  0.11332E+03
  238124  0.11324E+03
  238125  0.11339E+03
  238126  0.11377E+03
  238127  0.11435E+03
  238128  0.11511E+03
  238129  0.11606E+03
  238130  0.11715E+03
  238131  0.11839E+03
  238132  0.11980E+03
  238133  0.12139E+03
  238134  0.12315E+03
  238135  0.12502E+03
  238136  0.12692E+03
  238137  0.12872E+03
  238138  0.13028E+03
  238139  0.13152E+03
  238140  0.13248E+03
  238141  0.13301E+03
  238142  0.13286E+03
  238143  0.13327E+03
  238144  0.13432E+03
  238145  0.13515E+03
  238146  0.13609E+03
  238147  0.13708E+03
  238148  0.13816E+03
  238149  0.13930E+03
  238150  0.14021E+03
  238151  0.14086E+03
  238152  0.14131E+03
  238153  0.14162E+03
  238154  0.14181E+03
  238155  0.14194E+03
  238156  0.14202E+03
  238157  0.14212E+03
  238158  0.14228E+03
  238159  0.14252E+03
  238160  0.14282E+03
  238161  0.14312E+03
  238162  0.14337E+03
  238163  0.14357E+03
  238164  0.14373E+03
  238165  0.14388E+03
  238166  0.14403E+03
  238167  0.14419E+03
  238168  0.14432E+03
  238169  0.14444E+03
  238170  0.14453E+03
  238171  0.14460E+03
  238172  0.14466E+03
  238173  0.14469E+03
  238174  0.14469E+03
  238175  0.14467E+03
  238176  0.14460E+03
  238177  0.14448E+03
  238178  0.14429E+03
  238179  0.14403E+03
  238180  0.14369E+03
  238181  0.14324E+03
  238182  0.14269E+03
  238183  0.14205E+03
  238184  0.14122E+03
  238185  0.14001E+03
  238186  0.13834E+03
  238187  0.13658E+03
  238188  0.13520E+03
  238189  0.13427E+03
  238190  0.13348E+03
  238191  0.13256E+03
  238192  0.13162E+03
  238193  0.13073E+03
  238194  0.12992E+03
  238195  0.12922E+03
  238196  0.12860E+03
  238197  0.12803E+03
  238198  0.12749E+03
  238199  0.12704E+03
  238200  0.12664E+03
  238201  0.12632E+03
  238202  0.12618E+03
  238203  0.12618E+03
  238204  0.12630E+03
  238205  0.12662E+03
  238206  0.12724E+03
  238207  0.12827E+03
  238208  0.12980E+03
  238209  0.13177E+03
  238210  0.13417E+03
  238211  0.13707E+03
  238212  0.14062E+03
  238213  0.14490E+03
  238214  0.15001E+03
  238215  0.15610E+03
  238216  0.16338E+03
  238217  0.17195E+03
  238218  0.18186E+03
  238219  0.19323E+03
  238220  0.20602E+03
  238221  0.21952E+03
  238222  0.23268E+03
  238223  0.24493E+03
  238224  0.25601E+03
  238225  0.26578E+03
  238226  0.27422E+03
  238227  0.28132E+03
  238228  0.28709E+03
  238229  0.29145E+03
  238230  0.29435E+03
  238231  0.29580E+03
  238232  0.13092E+03
  238233  0.13132E+03
  238234  0.13210E+03
  238235  0.13322E+03
  238236  0.13467E+03
  238237  0.13638E+03
  238238  0.13840E+03
  238239  0.14098E+03
  238240  0.14412E+03
  238241  0.14753E+03
  238242  0.15082E+03
  238243  0.15376E+03
  238244  0.15625E+03
  238245  0.15820E+03
  238246  0.15960E+03
  238247  0.16045E+03
  238248  0.16072E+03
  238249  0.16040E+03
  238250  0.15954E+03
  238251  0.15810E+03
  238252  0.15609E+03
  238253  0.15349E+03
  238254  0.15033E+03
  238255  0.14692E+03
  238256  0.14370E+03
  238257  0.14085E+03
  238258  0.13828E+03
  238259  0.13586E+03
  238260  0.13355E+03
  238261  0.13142E+03
  238262  0.12949E+03
  238263  0.12776E+03
  238264  0.12622E+03
  238265  0.12480E+03
  238266  0.12347E+03
  238267  0.12221E+03
  238268  0.12102E+03
  238269  0.11993E+03
  238270  0.11893E+03
  238271  0.11797E+03
  238272  0.11704E+03
  238273  0.11621E+03
  238274  0.11549E+03
  238275  0.11488E+03
  238276  0.11439E+03
  238277  0.11404E+03
  238278  0.11385E+03
  238279  0.11383E+03
  238280  0.11400E+03
  238281  0.11439E+03
  238282  0.11496E+03
  238283  0.11567E+03
  238284  0.11653E+03
  238285  0.11749E+03
  238286  0.11858E+03
  238287  0.11979E+03
  238288  0.12116E+03
  238289  0.12267E+03
  238290  0.12428E+03
  238291  0.12595E+03
  238292  0.12757E+03
  238293  0.12901E+03
  238294  0.13013E+03
  238295  0.13094E+03
  238296  0.13132E+03
  238297  0.13111E+03
  238298  0.13151E+03
  238299  0.13261E+03
  238300  0.13350E+03
  238301  0.13451E+03
  238302  0.13557E+03
  238303  0.13671E+03
  238304  0.13789E+03
  238305  0.13882E+03
  238306  0.13949E+03
  238307  0.13996E+03
  238308  0.14029E+03
  238309  0.14050E+03
  238310  0.14064E+03
  238311  0.14076E+03
  238312  0.14088E+03
  238313  0.14107E+03
  238314  0.14134E+03
  238315  0.14168E+03
  238316  0.14202E+03
  238317  0.14229E+03
  238318  0.14250E+03
  238319  0.14266E+03
  238320  0.14283E+03
  238321  0.14299E+03
  238322  0.14315E+03
  238323  0.14329E+03
  238324  0.14340E+03
  238325  0.14348E+03
  238326  0.14353E+03
  238327  0.14354E+03
  238328  0.14353E+03
  238329  0.14348E+03
  238330  0.14339E+03
  238331  0.14325E+03
  238332  0.14307E+03
  238333  0.14283E+03
  238334  0.14251E+03
  238335  0.14210E+03
  238336  0.14159E+03
  238337  0.14095E+03
  238338  0.14021E+03
  238339  0.13930E+03
  238340  0.13816E+03
  238341  0.13675E+03
  238342  0.13527E+03
  238343  0.13402E+03
  238344  0.13296E+03
  238345  0.13197E+03
  238346  0.13101E+03
  238347  0.13010E+03
  238348  0.12927E+03
  238349  0.12852E+03
  238350  0.12786E+03
  238351  0.12727E+03
  238352  0.12671E+03
  238353  0.12621E+03
  238354  0.12579E+03
  238355  0.12542E+03
  238356  0.12516E+03
  238357  0.12507E+03
  238358  0.12510E+03
  238359  0.12524E+03
  238360  0.12557E+03
  238361  0.12620E+03
  238362  0.12727E+03
  238363  0.12882E+03
  238364  0.13084E+03
  238365  0.13330E+03
  238366  0.13630E+03
  238367  0.13994E+03
  238368  0.14429E+03
  238369  0.14944E+03
  238370  0.15556E+03
  238371  0.16285E+03
  238372  0.17145E+03
  238373  0.18138E+03
  238374  0.19278E+03
  238375  0.20559E+03
  238376  0.21909E+03
  238377  0.23224E+03
  238378  0.24448E+03
  238379  0.25558E+03
  238380  0.26539E+03
  238381  0.27387E+03
  238382  0.28104E+03
  238383  0.28687E+03
  238384  0.29129E+03
  238385  0.29423E+03
  238386  0.29571E+03
  238387  0.12402E+03
  238388  0.12444E+03
  238389  0.12523E+03
  238390  0.12634E+03
  238391  0.12774E+03
  238392  0.12937E+03
  238393  0.13130E+03
  238394  0.13389E+03
  238395  0.13718E+03
  238396  0.14090E+03
  238397  0.14467E+03
  238398  0.14813E+03
  238399  0.15114E+03
  238400  0.15362E+03
  238401  0.15555E+03
  238402  0.15689E+03
  238403  0.15761E+03
  238404  0.15773E+03
  238405  0.15724E+03
  238406  0.15614E+03
  238407  0.15445E+03
  238408  0.15214E+03
  238409  0.14924E+03
  238410  0.14598E+03
  238411  0.14275E+03
  238412  0.13990E+03
  238413  0.13735E+03
  238414  0.13494E+03
  238415  0.13267E+03
  238416  0.13056E+03
  238417  0.12867E+03
  238418  0.12697E+03
  238419  0.12546E+03
  238420  0.12408E+03
  238421  0.12280E+03
  238422  0.12159E+03
  238423  0.12045E+03
  238424  0.11942E+03
  238425  0.11851E+03
  238426  0.11771E+03
  238427  0.11693E+03
  238428  0.11621E+03
  238429  0.11559E+03
  238430  0.11508E+03
  238431  0.11469E+03
  238432  0.11444E+03
  238433  0.11433E+03
  238434  0.11436E+03
  238435  0.11455E+03
  238436  0.11493E+03
  238437  0.11547E+03
  238438  0.11615E+03
  238439  0.11694E+03
  238440  0.11781E+03
  238441  0.11878E+03
  238442  0.11985E+03
  238443  0.12102E+03
  238444  0.12232E+03
  238445  0.12370E+03
  238446  0.12514E+03
  238447  0.12656E+03
  238448  0.12788E+03
  238449  0.12897E+03
  238450  0.12978E+03
  238451  0.13038E+03
  238452  0.13094E+03
  238453  0.13159E+03
  238454  0.13238E+03
  238455  0.13326E+03
  238456  0.13413E+03
  238457  0.13502E+03
  238458  0.13595E+03
  238459  0.13686E+03
  238460  0.13767E+03
  238461  0.13830E+03
  238462  0.13876E+03
  238463  0.13909E+03
  238464  0.13934E+03
  238465  0.13952E+03
  238466  0.13968E+03
  238467  0.13985E+03
  238468  0.14006E+03
  238469  0.14033E+03
  238470  0.14064E+03
  238471  0.14095E+03
  238472  0.14120E+03
  238473  0.14139E+03
  238474  0.14155E+03
  238475  0.14171E+03
  238476  0.14189E+03
  238477  0.14203E+03
  238478  0.14215E+03
  238479  0.14224E+03
  238480  0.14230E+03
  238481  0.14233E+03
  238482  0.14232E+03
  238483  0.14226E+03
  238484  0.14216E+03
  238485  0.14201E+03
  238486  0.14182E+03
  238487  0.14158E+03
  238488  0.14127E+03
  238489  0.14089E+03
  238490  0.14042E+03
  238491  0.13983E+03
  238492  0.13914E+03
  238493  0.13832E+03
  238494  0.13737E+03
  238495  0.13630E+03
  238496  0.13509E+03
  238497  0.13385E+03
  238498  0.13269E+03
  238499  0.13159E+03
  238500  0.13056E+03
  238501  0.12961E+03
  238502  0.12875E+03
  238503  0.12796E+03
  238504  0.12726E+03
  238505  0.12664E+03
  238506  0.12607E+03
  238507  0.12553E+03
  238508  0.12506E+03
  238509  0.12466E+03
  238510  0.12432E+03
  238511  0.12410E+03
  238512  0.12405E+03
  238513  0.12410E+03
  238514  0.12426E+03
  238515  0.12460E+03
  238516  0.12526E+03
  238517  0.12636E+03
  238518  0.12795E+03
  238519  0.13000E+03
  238520  0.13252E+03
  238521  0.13560E+03
  238522  0.13932E+03
  238523  0.14375E+03
  238524  0.14896E+03
  238525  0.15512E+03
  238526  0.16246E+03
  238527  0.17109E+03
  238528  0.18107E+03
  238529  0.19250E+03
  238530  0.20534E+03
  238531  0.21884E+03
  238532  0.23198E+03
  238533  0.24423E+03
  238534  0.25534E+03
  238535  0.26517E+03
  238536  0.27369E+03
  238537  0.28091E+03
  238538  0.28679E+03
  238539  0.29124E+03
  238540  0.29422E+03
  238541  0.29571E+03
  238542  0.11769E+03
  238543  0.11811E+03
  238544  0.11889E+03
  238545  0.11996E+03
  238546  0.12130E+03
  238547  0.12286E+03
  238548  0.12470E+03
  238549  0.12721E+03
  238550  0.13050E+03
  238551  0.13435E+03
  238552  0.13844E+03
  238553  0.14238E+03
  238554  0.14590E+03
  238555  0.14891E+03
  238556  0.15135E+03
  238557  0.15319E+03
  238558  0.15440E+03
  238559  0.15497E+03
  238560  0.15489E+03
  238561  0.15420E+03
  238562  0.15286E+03
  238563  0.15090E+03
  238564  0.14835E+03
  238565  0.14530E+03
  238566  0.14211E+03
  238567  0.13920E+03
  238568  0.13663E+03
  238569  0.13425E+03
  238570  0.13202E+03
  238571  0.12994E+03
  238572  0.12806E+03
  238573  0.12638E+03
  238574  0.12487E+03
  238575  0.12351E+03
  238576  0.12226E+03
  238577  0.12110E+03
  238578  0.12003E+03
  238579  0.11906E+03
  238580  0.11822E+03
  238581  0.11750E+03
  238582  0.11685E+03
  238583  0.11623E+03
  238584  0.11569E+03
  238585  0.11526E+03
  238586  0.11496E+03
  238587  0.11480E+03
  238588  0.11476E+03
  238589  0.11484E+03
  238590  0.11504E+03
  238591  0.11540E+03
  238592  0.11591E+03
  238593  0.11655E+03
  238594  0.11729E+03
  238595  0.11811E+03
  238596  0.11898E+03
  238597  0.11993E+03
  238598  0.12096E+03
  238599  0.12208E+03
  238600  0.12328E+03
  238601  0.12452E+03
  238602  0.12577E+03
  238603  0.12694E+03
  238604  0.12799E+03
  238605  0.12888E+03
  238606  0.12967E+03
  238607  0.13041E+03
  238608  0.13119E+03
  238609  0.13200E+03
  238610  0.13284E+03
  238611  0.13369E+03
  238612  0.13452E+03
  238613  0.13534E+03
  238614  0.13611E+03
  238615  0.13680E+03
  238616  0.13738E+03
  238617  0.13783E+03
  238618  0.13819E+03
  238619  0.13847E+03
  238620  0.13871E+03
  238621  0.13892E+03
  238622  0.13913E+03
  238623  0.13935E+03
  238624  0.13959E+03
  238625  0.13984E+03
  238626  0.14008E+03
  238627  0.14028E+03
  238628  0.14045E+03
  238629  0.14060E+03
  238630  0.14075E+03
  238631  0.14090E+03
  238632  0.14103E+03
  238633  0.14112E+03
  238634  0.14119E+03
  238635  0.14122E+03
  238636  0.14122E+03
  238637  0.14118E+03
  238638  0.14108E+03
  238639  0.14093E+03
  238640  0.14073E+03
  238641  0.14048E+03
  238642  0.14016E+03
  238643  0.13978E+03
  238644  0.13932E+03
  238645  0.13877E+03
  238646  0.13814E+03
  238647  0.13740E+03
  238648  0.13657E+03
  238649  0.13562E+03
  238650  0.13458E+03
  238651  0.13350E+03
  238652  0.13240E+03
  238653  0.13130E+03
  238654  0.13024E+03
  238655  0.12925E+03
  238656  0.12836E+03
  238657  0.12755E+03
  238658  0.12681E+03
  238659  0.12616E+03
  238660  0.12557E+03
  238661  0.12501E+03
  238662  0.12448E+03
  238663  0.12403E+03
  238664  0.12364E+03
  238665  0.12333E+03
  238666  0.12315E+03
  238667  0.12313E+03
  238668  0.12319E+03
  238669  0.12336E+03
  238670  0.12372E+03
  238671  0.12441E+03
  238672  0.12556E+03
  238673  0.12717E+03
  238674  0.12924E+03
  238675  0.13180E+03
  238676  0.13495E+03
  238677  0.13876E+03
  238678  0.14327E+03
  238679  0.14855E+03
  238680  0.15477E+03
  238681  0.16216E+03
  238682  0.17085E+03
  238683  0.18087E+03
  238684  0.19236E+03
  238685  0.20523E+03
  238686  0.21875E+03
  238687  0.23189E+03
  238688  0.24413E+03
  238689  0.25525E+03
  238690  0.26510E+03
  238691  0.27366E+03
  238692  0.28091E+03
  238693  0.28682E+03
  238694  0.29131E+03
  238695  0.29431E+03
  238696  0.29581E+03
  238697  0.11184E+03
  238698  0.11225E+03
  238699  0.11299E+03
  238700  0.11399E+03
  238701  0.11524E+03
  238702  0.11670E+03
  238703  0.11840E+03
  238704  0.12067E+03
  238705  0.12389E+03
  238706  0.12787E+03
  238707  0.13219E+03
  238708  0.13652E+03
  238709  0.14053E+03
  238710  0.14405E+03
  238711  0.14701E+03
  238712  0.14936E+03
  238713  0.15107E+03
  238714  0.15212E+03
  238715  0.15252E+03
  238716  0.15224E+03
  238717  0.15131E+03
  238718  0.14974E+03
  238719  0.14754E+03
  238720  0.14478E+03
  238721  0.14171E+03
  238722  0.13875E+03
  238723  0.13614E+03
  238724  0.13379E+03
  238725  0.13158E+03
  238726  0.12953E+03
  238727  0.12765E+03
  238728  0.12596E+03
  238729  0.12444E+03
  238730  0.12308E+03
  238731  0.12186E+03
  238732  0.12076E+03
  238733  0.11976E+03
  238734  0.11884E+03
  238735  0.11802E+03
  238736  0.11734E+03
  238737  0.11677E+03
  238738  0.11626E+03
  238739  0.11579E+03
  238740  0.11544E+03
  238741  0.11523E+03
  238742  0.11513E+03
  238743  0.11515E+03
  238744  0.11527E+03
  238745  0.11548E+03
  238746  0.11582E+03
  238747  0.11629E+03
  238748  0.11689E+03
  238749  0.11759E+03
  238750  0.11836E+03
  238751  0.11917E+03
  238752  0.12004E+03
  238753  0.12095E+03
  238754  0.12194E+03
  238755  0.12299E+03
  238756  0.12408E+03
  238757  0.12518E+03
  238758  0.12624E+03
  238759  0.12723E+03
  238760  0.12815E+03
  238761  0.12901E+03
  238762  0.12983E+03
  238763  0.13066E+03
  238764  0.13149E+03
  238765  0.13231E+03
  238766  0.13313E+03
  238767  0.13393E+03
  238768  0.13468E+03
  238769  0.13537E+03
  238770  0.13599E+03
  238771  0.13653E+03
  238772  0.13699E+03
  238773  0.13737E+03
  238774  0.13769E+03
  238775  0.13797E+03
  238776  0.13822E+03
  238777  0.13846E+03
  238778  0.13868E+03
  238779  0.13890E+03
  238780  0.13911E+03
  238781  0.13931E+03
  238782  0.13948E+03
  238783  0.13963E+03
  238784  0.13977E+03
  238785  0.13990E+03
  238786  0.14001E+03
  238787  0.14011E+03
  238788  0.14018E+03
  238789  0.14023E+03
  238790  0.14024E+03
  238791  0.14020E+03
  238792  0.14012E+03
  238793  0.13999E+03
  238794  0.13980E+03
  238795  0.13954E+03
  238796  0.13922E+03
  238797  0.13884E+03
  238798  0.13839E+03
  238799  0.13786E+03
  238800  0.13725E+03
  238801  0.13657E+03
  238802  0.13580E+03
  238803  0.13495E+03
  238804  0.13402E+03
  238805  0.13302E+03
  238806  0.13201E+03
  238807  0.13098E+03
  238808  0.12996E+03
  238809  0.12898E+03
  238810  0.12808E+03
  238811  0.12726E+03
  238812  0.12650E+03
  238813  0.12581E+03
  238814  0.12520E+03
  238815  0.12463E+03
  238816  0.12407E+03
  238817  0.12355E+03
  238818  0.12310E+03
  238819  0.12273E+03
  238820  0.12244E+03
  238821  0.12230E+03
  238822  0.12229E+03
  238823  0.12236E+03
  238824  0.12253E+03
  238825  0.12293E+03
  238826  0.12366E+03
  238827  0.12484E+03
  238828  0.12647E+03
  238829  0.12855E+03
  238830  0.13115E+03
  238831  0.13435E+03
  238832  0.13824E+03
  238833  0.14284E+03
  238834  0.14820E+03
  238835  0.15450E+03
  238836  0.16197E+03
  238837  0.17071E+03
  238838  0.18080E+03
  238839  0.19234E+03
  238840  0.20526E+03
  238841  0.21880E+03
  238842  0.23193E+03
  238843  0.24418E+03
  238844  0.25530E+03
  238845  0.26516E+03
  238846  0.27375E+03
  238847  0.28103E+03
  238848  0.28697E+03
  238849  0.29148E+03
  238850  0.29449E+03
  238851  0.29600E+03
  238852  0.10632E+03
  238853  0.10676E+03
  238854  0.10746E+03
  238855  0.10837E+03
  238856  0.10950E+03
  238857  0.11081E+03
  238858  0.11235E+03
  238859  0.11425E+03
  238860  0.11731E+03
  238861  0.12143E+03
  238862  0.12591E+03
  238863  0.13058E+03
  238864  0.13505E+03
  238865  0.13908E+03
  238866  0.14256E+03
  238867  0.14543E+03
  238868  0.14766E+03
  238869  0.14922E+03
  238870  0.15009E+03
  238871  0.15026E+03
  238872  0.14976E+03
  238873  0.14859E+03
  238874  0.14677E+03
  238875  0.14437E+03
  238876  0.14153E+03
  238877  0.13858E+03
  238878  0.13589E+03
  238879  0.13352E+03
  238880  0.13135E+03
  238881  0.12931E+03
  238882  0.12741E+03
  238883  0.12569E+03
  238884  0.12416E+03
  238885  0.12281E+03
  238886  0.12161E+03
  238887  0.12054E+03
  238888  0.11958E+03
  238889  0.11868E+03
  238890  0.11788E+03
  238891  0.11720E+03
  238892  0.11668E+03
  238893  0.11628E+03
  238894  0.11593E+03
  238895  0.11566E+03
  238896  0.11550E+03
  238897  0.11545E+03
  238898  0.11550E+03
  238899  0.11564E+03
  238900  0.11587E+03
  238901  0.11619E+03
  238902  0.11664E+03
  238903  0.11719E+03
  238904  0.11784E+03
  238905  0.11856E+03
  238906  0.11933E+03
  238907  0.12014E+03
  238908  0.12099E+03
  238909  0.12188E+03
  238910  0.12281E+03
  238911  0.12378E+03
  238912  0.12476E+03
  238913  0.12573E+03
