   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237849  0.12028E+03
  237850  0.12042E+03
  237851  0.12055E+03
  237852  0.12069E+03
  237853  0.12082E+03
  237854  0.12095E+03
  237855  0.12107E+03
  237856  0.12118E+03
  237857  0.12128E+03
  237858  0.12138E+03
  237859  0.12149E+03
  237860  0.12159E+03
  237861  0.12169E+03
  237862  0.12180E+03
  237863  0.12190E+03
  237864  0.12199E+03
  237865  0.12207E+03
  237866  0.12214E+03
  237867  0.12217E+03
  237868  0.12218E+03
  237869  0.12213E+03
  237870  0.12202E+03
  237871  0.12185E+03
  237872  0.12161E+03
  237873  0.12126E+03
  237874  0.12078E+03
  237875  0.12009E+03
  237876  0.11916E+03
  237877  0.11801E+03
  237878  0.11677E+03
  237879  0.11569E+03
  237880  0.11481E+03
  237881  0.11399E+03
  237882  0.11318E+03
  237883  0.11242E+03
  237884  0.11172E+03
  237885  0.11113E+03
  237886  0.11066E+03
  237887  0.11026E+03
  237888  0.10992E+03
  237889  0.10966E+03
  237890  0.10948E+03
  237891  0.10936E+03
  237892  0.10939E+03
  237893  0.10961E+03
  237894  0.11003E+03
  237895  0.11068E+03
  237896  0.11161E+03
  237897  0.11293E+03
  237898  0.11466E+03
  237899  0.11668E+03
  237900  0.11893E+03
  237901  0.12154E+03
  237902  0.12477E+03
  237903  0.12891E+03
  237904  0.13411E+03
  237905  0.14028E+03
  237906  0.14734E+03
  237907  0.15528E+03
  237908  0.16426E+03
  237909  0.17463E+03
  237910  0.18645E+03
  237911  0.19895E+03
  237912  0.21107E+03
  237913  0.22232E+03
  237914  0.23250E+03
  237915  0.24146E+03
  237916  0.24917E+03
  237917  0.25561E+03
  237918  0.26077E+03
  237919  0.26461E+03
  237920  0.26712E+03
  237921  0.26836E+03
  237922  0.12645E+03
  237923  0.12677E+03
  237924  0.12739E+03
  237925  0.12830E+03
  237926  0.12950E+03
  237927  0.13100E+03
  237928  0.13273E+03
  237929  0.13461E+03
  237930  0.13658E+03
  237931  0.13846E+03
  237932  0.14014E+03
  237933  0.14148E+03
  237934  0.14243E+03
  237935  0.14297E+03
  237936  0.14309E+03
  237937  0.14276E+03
  237938  0.14203E+03
  237939  0.14091E+03
  237940  0.13942E+03
  237941  0.13757E+03
  237942  0.13540E+03
  237943  0.13291E+03
  237944  0.13015E+03
  237945  0.12733E+03
  237946  0.12450E+03
  237947  0.12190E+03
  237948  0.11961E+03
  237949  0.11735E+03
  237950  0.11524E+03
  237951  0.11332E+03
  237952  0.11158E+03
  237953  0.11000E+03
  237954  0.10855E+03
  237955  0.10719E+03
  237956  0.10590E+03
  237957  0.10469E+03
  237958  0.10357E+03
  237959  0.10249E+03
  237960  0.10143E+03
  237961  0.10040E+03
  237962  0.99419E+02
  237963  0.98488E+02
  237964  0.97632E+02
  237965  0.96863E+02
  237966  0.96221E+02
  237967  0.95741E+02
  237968  0.95424E+02
  237969  0.95282E+02
  237970  0.95332E+02
  237971  0.95569E+02
  237972  0.95986E+02
  237973  0.96582E+02
  237974  0.97348E+02
  237975  0.98264E+02
  237976  0.99321E+02
  237977  0.10053E+03
  237978  0.10191E+03
  237979  0.10345E+03
  237980  0.10510E+03
  237981  0.10679E+03
  237982  0.10839E+03
  237983  0.10973E+03
  237984  0.11082E+03
  237985  0.11175E+03
  237986  0.11249E+03
  237987  0.11305E+03
  237988  0.11351E+03
  237989  0.11399E+03
  237990  0.11452E+03
  237991  0.11502E+03
  237992  0.11555E+03
  237993  0.11614E+03
  237994  0.11677E+03
  237995  0.11735E+03
  237996  0.11781E+03
  237997  0.11812E+03
  237998  0.11834E+03
  237999  0.11852E+03
  238000  0.11868E+03
  238001  0.11886E+03
  238002  0.11906E+03
  238003  0.11927E+03
  238004  0.11947E+03
  238005  0.11966E+03
  238006  0.11983E+03
  238007  0.11999E+03
  238008  0.12014E+03
  238009  0.12028E+03
  238010  0.12041E+03
  238011  0.12052E+03
  238012  0.12063E+03
  238013  0.12073E+03
  238014  0.12082E+03
  238015  0.12091E+03
  238016  0.12099E+03
  238017  0.12107E+03
  238018  0.12114E+03
  238019  0.12119E+03
  238020  0.12123E+03
  238021  0.12125E+03
  238022  0.12123E+03
  238023  0.12117E+03
  238024  0.12106E+03
  238025  0.12088E+03
  238026  0.12062E+03
  238027  0.12028E+03
  238028  0.11986E+03
  238029  0.11931E+03
  238030  0.11853E+03
  238031  0.11750E+03
  238032  0.11632E+03
  238033  0.11514E+03
  238034  0.11411E+03
  238035  0.11325E+03
  238036  0.11244E+03
  238037  0.11166E+03
  238038  0.11093E+03
  238039  0.11028E+03
  238040  0.10973E+03
  238041  0.10928E+03
  238042  0.10890E+03
  238043  0.10859E+03
  238044  0.10836E+03
  238045  0.10819E+03
  238046  0.10813E+03
  238047  0.10823E+03
  238048  0.10851E+03
  238049  0.10897E+03
  238050  0.10962E+03
  238051  0.11053E+03
  238052  0.11183E+03
  238053  0.11356E+03
  238054  0.11564E+03
  238055  0.11804E+03
  238056  0.12091E+03
  238057  0.12442E+03
  238058  0.12866E+03
  238059  0.13372E+03
  238060  0.13967E+03
  238061  0.14661E+03
  238062  0.15462E+03
  238063  0.16374E+03
  238064  0.17413E+03
  238065  0.18582E+03
  238066  0.19818E+03
  238067  0.21027E+03
  238068  0.22151E+03
  238069  0.23170E+03
  238070  0.24068E+03
  238071  0.24842E+03
  238072  0.25493E+03
  238073  0.26020E+03
  238074  0.26417E+03
  238075  0.26680E+03
  238076  0.26812E+03
  238077  0.12049E+03
  238078  0.12080E+03
  238079  0.12142E+03
  238080  0.12233E+03
  238081  0.12354E+03
  238082  0.12503E+03
  238083  0.12674E+03
  238084  0.12866E+03
  238085  0.13078E+03
  238086  0.13295E+03
  238087  0.13499E+03
  238088  0.13674E+03
  238089  0.13812E+03
  238090  0.13908E+03
  238091  0.13959E+03
  238092  0.13966E+03
  238093  0.13929E+03
  238094  0.13850E+03
  238095  0.13730E+03
  238096  0.13570E+03
  238097  0.13370E+03
  238098  0.13128E+03
  238099  0.12848E+03
  238100  0.12558E+03
  238101  0.12279E+03
  238102  0.12033E+03
  238103  0.11815E+03
  238104  0.11600E+03
  238105  0.11398E+03
  238106  0.11213E+03
  238107  0.11044E+03
  238108  0.10891E+03
  238109  0.10752E+03
  238110  0.10622E+03
  238111  0.10500E+03
  238112  0.10385E+03
  238113  0.10278E+03
  238114  0.10178E+03
  238115  0.10080E+03
  238116  0.99848E+02
  238117  0.98953E+02
  238118  0.98136E+02
  238119  0.97403E+02
  238120  0.96764E+02
  238121  0.96233E+02
  238122  0.95837E+02
  238123  0.95588E+02
  238124  0.95489E+02
  238125  0.95568E+02
  238126  0.95819E+02
  238127  0.96226E+02
  238128  0.96778E+02
  238129  0.97462E+02
  238130  0.98264E+02
  238131  0.99179E+02
  238132  0.10023E+03
  238133  0.10142E+03
  238134  0.10276E+03
  238135  0.10420E+03
  238136  0.10570E+03
  238137  0.10716E+03
  238138  0.10840E+03
  238139  0.10934E+03
  238140  0.11005E+03
  238141  0.11043E+03
  238142  0.11036E+03
  238143  0.11069E+03
  238144  0.11145E+03
  238145  0.11200E+03
  238146  0.11263E+03
  238147  0.11325E+03
  238148  0.11414E+03
  238149  0.11520E+03
  238150  0.11598E+03
  238151  0.11652E+03
  238152  0.11686E+03
  238153  0.11708E+03
  238154  0.11727E+03
  238155  0.11748E+03
  238156  0.11771E+03
  238157  0.11797E+03
  238158  0.11824E+03
  238159  0.11850E+03
  238160  0.11874E+03
  238161  0.11895E+03
  238162  0.11914E+03
  238163  0.11931E+03
  238164  0.11946E+03
  238165  0.11960E+03
  238166  0.11971E+03
  238167  0.11982E+03
  238168  0.11991E+03
  238169  0.11999E+03
  238170  0.12007E+03
  238171  0.12013E+03
  238172  0.12018E+03
  238173  0.12021E+03
  238174  0.12022E+03
  238175  0.12022E+03
  238176  0.12018E+03
  238177  0.12012E+03
  238178  0.12000E+03
  238179  0.11984E+03
  238180  0.11960E+03
  238181  0.11928E+03
  238182  0.11887E+03
  238183  0.11838E+03
  238184  0.11775E+03
  238185  0.11689E+03
  238186  0.11581E+03
  238187  0.11466E+03
  238188  0.11358E+03
  238189  0.11264E+03
  238190  0.11179E+03
  238191  0.11098E+03
  238192  0.11023E+03
  238193  0.10954E+03
  238194  0.10894E+03
  238195  0.10843E+03
  238196  0.10801E+03
  238197  0.10765E+03
  238198  0.10736E+03
  238199  0.10717E+03
  238200  0.10704E+03
  238201  0.10702E+03
  238202  0.10717E+03
  238203  0.10751E+03
  238204  0.10799E+03
  238205  0.10864E+03
  238206  0.10956E+03
  238207  0.11086E+03
  238208  0.11260E+03
  238209  0.11472E+03
  238210  0.11723E+03
  238211  0.12025E+03
  238212  0.12391E+03
  238213  0.12822E+03
  238214  0.13325E+03
  238215  0.13914E+03
  238216  0.14606E+03
  238217  0.15408E+03
  238218  0.16324E+03
  238219  0.17364E+03
  238220  0.18529E+03
  238221  0.19760E+03
  238222  0.20966E+03
  238223  0.22089E+03
  238224  0.23108E+03
  238225  0.24009E+03
  238226  0.24788E+03
  238227  0.25446E+03
  238228  0.25981E+03
  238229  0.26386E+03
  238230  0.26657E+03
  238231  0.26792E+03
  238232  0.11439E+03
  238233  0.11472E+03
  238234  0.11535E+03
  238235  0.11628E+03
  238236  0.11752E+03
  238237  0.11900E+03
  238238  0.12068E+03
  238239  0.12262E+03
  238240  0.12487E+03
  238241  0.12734E+03
  238242  0.12978E+03
  238243  0.13196E+03
  238244  0.13377E+03
  238245  0.13514E+03
  238246  0.13607E+03
  238247  0.13654E+03
  238248  0.13654E+03
  238249  0.13608E+03
  238250  0.13519E+03
  238251  0.13384E+03
  238252  0.13204E+03
  238253  0.12978E+03
  238254  0.12709E+03
  238255  0.12423E+03
  238256  0.12155E+03
  238257  0.11915E+03
  238258  0.11696E+03
  238259  0.11489E+03
  238260  0.11294E+03
  238261  0.11112E+03
  238262  0.10948E+03
  238263  0.10799E+03
  238264  0.10665E+03
  238265  0.10542E+03
  238266  0.10425E+03
  238267  0.10314E+03
  238268  0.10210E+03
  238269  0.10115E+03
  238270  0.10026E+03
  238271  0.99419E+02
  238272  0.98612E+02
  238273  0.97886E+02
  238274  0.97254E+02
  238275  0.96710E+02
  238276  0.96265E+02
  238277  0.95941E+02
  238278  0.95746E+02
  238279  0.95685E+02
  238280  0.95776E+02
  238281  0.96029E+02
  238282  0.96425E+02
  238283  0.96942E+02
  238284  0.97564E+02
  238285  0.98278E+02
  238286  0.99084E+02
  238287  0.99996E+02
  238288  0.10103E+03
  238289  0.10218E+03
  238290  0.10342E+03
  238291  0.10472E+03
  238292  0.10601E+03
  238293  0.10717E+03
  238294  0.10806E+03
  238295  0.10866E+03
  238296  0.10893E+03
  238297  0.10880E+03
  238298  0.10913E+03
  238299  0.10993E+03
  238300  0.11053E+03
  238301  0.11122E+03
  238302  0.11189E+03
  238303  0.11282E+03
  238304  0.11392E+03
  238305  0.11471E+03
  238306  0.11526E+03
  238307  0.11561E+03
  238308  0.11586E+03
  238309  0.11606E+03
  238310  0.11628E+03
  238311  0.11653E+03
  238312  0.11681E+03
  238313  0.11711E+03
  238314  0.11740E+03
  238315  0.11767E+03
  238316  0.11792E+03
  238317  0.11813E+03
  238318  0.11832E+03
  238319  0.11848E+03
  238320  0.11862E+03
  238321  0.11873E+03
  238322  0.11883E+03
  238323  0.11892E+03
  238324  0.11899E+03
  238325  0.11905E+03
  238326  0.11910E+03
  238327  0.11912E+03
  238328  0.11911E+03
  238329  0.11908E+03
  238330  0.11903E+03
  238331  0.11895E+03
  238332  0.11884E+03
  238333  0.11868E+03
  238334  0.11847E+03
  238335  0.11818E+03
  238336  0.11781E+03
  238337  0.11733E+03
  238338  0.11676E+03
  238339  0.11607E+03
  238340  0.11521E+03
  238341  0.11417E+03
  238342  0.11310E+03
  238343  0.11214E+03
  238344  0.11125E+03
  238345  0.11040E+03
  238346  0.10962E+03
  238347  0.10891E+03
  238348  0.10827E+03
  238349  0.10772E+03
  238350  0.10725E+03
  238351  0.10686E+03
  238352  0.10652E+03
  238353  0.10626E+03
  238354  0.10609E+03
  238355  0.10599E+03
  238356  0.10601E+03
  238357  0.10621E+03
  238358  0.10657E+03
  238359  0.10707E+03
  238360  0.10773E+03
  238361  0.10866E+03
  238362  0.10998E+03
  238363  0.11174E+03
  238364  0.11390E+03
  238365  0.11647E+03
  238366  0.11959E+03
  238367  0.12334E+03
  238368  0.12773E+03
  238369  0.13279E+03
  238370  0.13869E+03
  238371  0.14562E+03
  238372  0.15365E+03
  238373  0.16284E+03
  238374  0.17327E+03
  238375  0.18492E+03
  238376  0.19721E+03
  238377  0.20923E+03
  238378  0.22046E+03
  238379  0.23065E+03
  238380  0.23969E+03
  238381  0.24752E+03
  238382  0.25415E+03
  238383  0.25955E+03
  238384  0.26367E+03
  238385  0.26642E+03
  238386  0.26779E+03
  238387  0.10851E+03
  238388  0.10886E+03
  238389  0.10951E+03
  238390  0.11044E+03
  238391  0.11166E+03
  238392  0.11311E+03
  238393  0.11476E+03
  238394  0.11670E+03
  238395  0.11901E+03
  238396  0.12171E+03
  238397  0.12454E+03
  238398  0.12714E+03
  238399  0.12937E+03
  238400  0.13117E+03
  238401  0.13251E+03
  238402  0.13337E+03
  238403  0.13374E+03
  238404  0.13363E+03
  238405  0.13304E+03
  238406  0.13198E+03
  238407  0.13045E+03
  238408  0.12844E+03
  238409  0.12597E+03
  238410  0.12323E+03
  238411  0.12054E+03
  238412  0.11815E+03
  238413  0.11601E+03
  238414  0.11399E+03
  238415  0.11208E+03
  238416  0.11030E+03
  238417  0.10870E+03
  238418  0.10725E+03
  238419  0.10593E+03
  238420  0.10473E+03
  238421  0.10361E+03
  238422  0.10254E+03
  238423  0.10154E+03
  238424  0.10063E+03
  238425  0.99813E+02
  238426  0.99078E+02
  238427  0.98370E+02
  238428  0.97718E+02
  238429  0.97154E+02
  238430  0.96676E+02
  238431  0.96302E+02
  238432  0.96040E+02
  238433  0.95895E+02
  238434  0.95867E+02
  238435  0.95967E+02
  238436  0.96208E+02
  238437  0.96585E+02
  238438  0.97073E+02
  238439  0.97649E+02
  238440  0.98298E+02
  238441  0.99022E+02
  238442  0.99825E+02
  238443  0.10072E+03
  238444  0.10171E+03
  238445  0.10278E+03
  238446  0.10390E+03
  238447  0.10502E+03
  238448  0.10607E+03
  238449  0.10695E+03
  238450  0.10760E+03
  238451  0.10807E+03
  238452  0.10851E+03
  238453  0.10901E+03
  238454  0.10961E+03
  238455  0.11027E+03
  238456  0.11092E+03
  238457  0.11160E+03
  238458  0.11232E+03
  238459  0.11304E+03
  238460  0.11370E+03
  238461  0.11420E+03
  238462  0.11456E+03
  238463  0.11482E+03
  238464  0.11505E+03
  238465  0.11527E+03
  238466  0.11551E+03
  238467  0.11578E+03
  238468  0.11606E+03
  238469  0.11633E+03
  238470  0.11661E+03
  238471  0.11686E+03
  238472  0.11707E+03
  238473  0.11727E+03
  238474  0.11744E+03
  238475  0.11758E+03
  238476  0.11769E+03
  238477  0.11778E+03
  238478  0.11784E+03
  238479  0.11791E+03
  238480  0.11795E+03
  238481  0.11798E+03
  238482  0.11797E+03
  238483  0.11794E+03
  238484  0.11787E+03
  238485  0.11777E+03
  238486  0.11764E+03
  238487  0.11748E+03
  238488  0.11727E+03
  238489  0.11701E+03
  238490  0.11667E+03
  238491  0.11624E+03
  238492  0.11572E+03
  238493  0.11509E+03
  238494  0.11437E+03
  238495  0.11355E+03
  238496  0.11262E+03
  238497  0.11168E+03
  238498  0.11080E+03
  238499  0.10994E+03
  238500  0.10912E+03
  238501  0.10838E+03
  238502  0.10771E+03
  238503  0.10712E+03
  238504  0.10661E+03
  238505  0.10618E+03
  238506  0.10581E+03
  238507  0.10549E+03
  238508  0.10526E+03
  238509  0.10511E+03
  238510  0.10504E+03
  238511  0.10509E+03
  238512  0.10533E+03
  238513  0.10572E+03
  238514  0.10622E+03
  238515  0.10690E+03
  238516  0.10785E+03
  238517  0.10920E+03
  238518  0.11098E+03
  238519  0.11314E+03
  238520  0.11575E+03
  238521  0.11895E+03
  238522  0.12279E+03
  238523  0.12725E+03
  238524  0.13237E+03
  238525  0.13831E+03
  238526  0.14527E+03
  238527  0.15332E+03
  238528  0.16255E+03
  238529  0.17301E+03
  238530  0.18468E+03
  238531  0.19696E+03
  238532  0.20897E+03
  238533  0.22018E+03
  238534  0.23038E+03
  238535  0.23943E+03
  238536  0.24730E+03
  238537  0.25397E+03
  238538  0.25942E+03
  238539  0.26357E+03
  238540  0.26635E+03
  238541  0.26774E+03
  238542  0.10313E+03
  238543  0.10351E+03
  238544  0.10415E+03
  238545  0.10505E+03
  238546  0.10620E+03
  238547  0.10757E+03
  238548  0.10916E+03
  238549  0.11105E+03
  238550  0.11339E+03
  238551  0.11620E+03
  238552  0.11929E+03
  238553  0.12227E+03
  238554  0.12491E+03
  238555  0.12713E+03
  238556  0.12887E+03
  238557  0.13012E+03
  238558  0.13088E+03
  238559  0.13113E+03
  238560  0.13088E+03
  238561  0.13014E+03
  238562  0.12891E+03
  238563  0.12719E+03
  238564  0.12501E+03
  238565  0.12245E+03
  238566  0.11979E+03
  238567  0.11738E+03
  238568  0.11525E+03
  238569  0.11327E+03
  238570  0.11141E+03
  238571  0.10967E+03
  238572  0.10808E+03
  238573  0.10665E+03
  238574  0.10535E+03
  238575  0.10416E+03
  238576  0.10307E+03
  238577  0.10205E+03
  238578  0.10110E+03
  238579  0.10023E+03
  238580  0.99466E+02
  238581  0.98793E+02
  238582  0.98172E+02
  238583  0.97587E+02
  238584  0.97070E+02
  238585  0.96651E+02
  238586  0.96338E+02
  238587  0.96137E+02
  238588  0.96039E+02
  238589  0.96038E+02
  238590  0.96142E+02
  238591  0.96366E+02
  238592  0.96714E+02
  238593  0.97175E+02
  238594  0.97716E+02
  238595  0.98319E+02
  238596  0.98980E+02
  238597  0.99699E+02
  238598  0.10048E+03
  238599  0.10134E+03
  238600  0.10227E+03
  238601  0.10324E+03
  238602  0.10422E+03
  238603  0.10516E+03
  238604  0.10601E+03
  238605  0.10674E+03
  238606  0.10737E+03
  238607  0.10797E+03
  238608  0.10858E+03
  238609  0.10921E+03
  238610  0.10986E+03
  238611  0.11050E+03
  238612  0.11114E+03
  238613  0.11178E+03
  238614  0.11238E+03
  238615  0.11293E+03
  238616  0.11338E+03
  238617  0.11374E+03
  238618  0.11402E+03
  238619  0.11427E+03
  238620  0.11450E+03
  238621  0.11474E+03
  238622  0.11498E+03
  238623  0.11522E+03
  238624  0.11547E+03
  238625  0.11571E+03
  238626  0.11593E+03
  238627  0.11614E+03
  238628  0.11632E+03
  238629  0.11648E+03
  238630  0.11662E+03
  238631  0.11673E+03
  238632  0.11682E+03
  238633  0.11687E+03
  238634  0.11692E+03
  238635  0.11694E+03
  238636  0.11694E+03
  238637  0.11691E+03
  238638  0.11684E+03
  238639  0.11673E+03
  238640  0.11658E+03
  238641  0.11640E+03
  238642  0.11618E+03
  238643  0.11591E+03
  238644  0.11558E+03
  238645  0.11518E+03
  238646  0.11471E+03
  238647  0.11416E+03
  238648  0.11353E+03
  238649  0.11281E+03
  238650  0.11201E+03
  238651  0.11118E+03
  238652  0.11035E+03
  238653  0.10952E+03
  238654  0.10870E+03
  238655  0.10794E+03
  238656  0.10725E+03
  238657  0.10664E+03
  238658  0.10609E+03
  238659  0.10562E+03
  238660  0.10522E+03
  238661  0.10487E+03
  238662  0.10457E+03
  238663  0.10436E+03
  238664  0.10422E+03
  238665  0.10418E+03
  238666  0.10427E+03
  238667  0.10453E+03
  238668  0.10493E+03
  238669  0.10545E+03
  238670  0.10614E+03
  238671  0.10713E+03
  238672  0.10851E+03
  238673  0.11030E+03
  238674  0.11245E+03
  238675  0.11507E+03
  238676  0.11832E+03
  238677  0.12226E+03
  238678  0.12681E+03
  238679  0.13200E+03
  238680  0.13800E+03
  238681  0.14500E+03
  238682  0.15307E+03
  238683  0.16233E+03
  238684  0.17287E+03
  238685  0.18457E+03
  238686  0.19686E+03
  238687  0.20885E+03
  238688  0.22005E+03
  238689  0.23025E+03
  238690  0.23931E+03
  238691  0.24720E+03
  238692  0.25390E+03
  238693  0.25938E+03
  238694  0.26356E+03
  238695  0.26635E+03
  238696  0.26775E+03
  238697  0.98227E+02
  238698  0.98585E+02
  238699  0.99184E+02
  238700  0.99991E+02
  238701  0.10103E+03
  238702  0.10229E+03
  238703  0.10377E+03
  238704  0.10550E+03
  238705  0.10784E+03
  238706  0.11081E+03
  238707  0.11408E+03
  238708  0.11737E+03
  238709  0.12039E+03
  238710  0.12301E+03
  238711  0.12515E+03
  238712  0.12682E+03
  238713  0.12797E+03
  238714  0.12860E+03
  238715  0.12872E+03
  238716  0.12832E+03
  238717  0.12741E+03
  238718  0.12601E+03
  238719  0.12412E+03
  238720  0.12180E+03
  238721  0.11926E+03
  238722  0.11682E+03
  238723  0.11466E+03
  238724  0.11273E+03
  238725  0.11090E+03
  238726  0.10919E+03
  238727  0.10761E+03
  238728  0.10618E+03
  238729  0.10488E+03
  238730  0.10371E+03
  238731  0.10264E+03
  238732  0.10167E+03
  238733  0.10078E+03
  238734  0.99951E+02
  238735  0.99210E+02
  238736  0.98559E+02
  238737  0.97992E+02
  238738  0.97473E+02
  238739  0.97008E+02
  238740  0.96644E+02
  238741  0.96390E+02
  238742  0.96237E+02
  238743  0.96177E+02
  238744  0.96196E+02
  238745  0.96301E+02
  238746  0.96509E+02
  238747  0.96830E+02
  238748  0.97256E+02
  238749  0.97764E+02
  238750  0.98330E+02
  238751  0.98944E+02
  238752  0.99603E+02
  238753  0.10031E+03
  238754  0.10107E+03
  238755  0.10188E+03
  238756  0.10273E+03
  238757  0.10359E+03
  238758  0.10444E+03
  238759  0.10524E+03
  238760  0.10599E+03
  238761  0.10668E+03
  238762  0.10735E+03
  238763  0.10801E+03
  238764  0.10866E+03
  238765  0.10931E+03
  238766  0.10994E+03
  238767  0.11056E+03
  238768  0.11114E+03
  238769  0.11168E+03
  238770  0.11217E+03
  238771  0.11260E+03
  238772  0.11296E+03
  238773  0.11327E+03
  238774  0.11354E+03
  238775  0.11379E+03
  238776  0.11402E+03
  238777  0.11425E+03
  238778  0.11448E+03
  238779  0.11470E+03
  238780  0.11491E+03
  238781  0.11512E+03
  238782  0.11530E+03
  238783  0.11547E+03
  238784  0.11562E+03
  238785  0.11575E+03
  238786  0.11585E+03
  238787  0.11592E+03
  238788  0.11598E+03
  238789  0.11601E+03
  238790  0.11601E+03
  238791  0.11598E+03
  238792  0.11592E+03
  238793  0.11582E+03
  238794  0.11567E+03
  238795  0.11548E+03
  238796  0.11524E+03
  238797  0.11496E+03
  238798  0.11463E+03
  238799  0.11424E+03
  238800  0.11380E+03
  238801  0.11329E+03
  238802  0.11272E+03
  238803  0.11208E+03
  238804  0.11138E+03
  238805  0.11062E+03
  238806  0.10986E+03
  238807  0.10908E+03
  238808  0.10830E+03
  238809  0.10756E+03
  238810  0.10687E+03
  238811  0.10625E+03
  238812  0.10568E+03
  238813  0.10518E+03
  238814  0.10474E+03
  238815  0.10436E+03
  238816  0.10402E+03
  238817  0.10374E+03
  238818  0.10354E+03
  238819  0.10342E+03
  238820  0.10340E+03
  238821  0.10352E+03
  238822  0.10378E+03
  238823  0.10418E+03
  238824  0.10474E+03
  238825  0.10547E+03
  238826  0.10649E+03
  238827  0.10791E+03
  238828  0.10970E+03
  238829  0.11183E+03
  238830  0.11444E+03
  238831  0.11774E+03
  238832  0.12178E+03
  238833  0.12643E+03
  238834  0.13169E+03
  238835  0.13775E+03
  238836  0.14482E+03
  238837  0.15295E+03
  238838  0.16226E+03
  238839  0.17284E+03
  238840  0.18458E+03
  238841  0.19687E+03
  238842  0.20885E+03
  238843  0.22004E+03
  238844  0.23023E+03
  238845  0.23930E+03
  238846  0.24721E+03
  238847  0.25393E+03
  238848  0.25944E+03
  238849  0.26363E+03
  238850  0.26644E+03
  238851  0.26785E+03
  238852  0.93707E+02
  238853  0.94011E+02
  238854  0.94539E+02
  238855  0.95180E+02
  238856  0.95991E+02
  238857  0.97136E+02
  238858  0.98548E+02
  238859  0.10010E+03
  238860  0.10241E+03
  238861  0.10552E+03
  238862  0.10891E+03
  238863  0.11246E+03
  238864  0.11584E+03
  238865  0.11884E+03
  238866  0.12140E+03
  238867  0.12346E+03
  238868  0.12501E+03
  238869  0.12604E+03
  238870  0.12654E+03
  238871  0.12649E+03
  238872  0.12593E+03
  238873  0.12485E+03
  238874  0.12327E+03
  238875  0.12125E+03
  238876  0.11890E+03
  238877  0.11648E+03
  238878  0.11428E+03
  238879  0.11234E+03
  238880  0.11055E+03
  238881  0.10886E+03
  238882  0.10728E+03
  238883  0.10584E+03
  238884  0.10454E+03
  238885  0.10337E+03
  238886  0.10233E+03
  238887  0.10139E+03
  238888  0.10054E+03
  238889  0.99742E+02
  238890  0.99013E+02
  238891  0.98371E+02
  238892  0.97833E+02
  238893  0.97382E+02
  238894  0.96988E+02
  238895  0.96671E+02
  238896  0.96457E+02
  238897  0.96335E+02
  238898  0.96297E+02
  238899  0.96338E+02
  238900  0.96451E+02
  238901  0.96647E+02
  238902  0.96944E+02
  238903  0.97333E+02
  238904  0.97798E+02
  238905  0.98327E+02
  238906  0.98905E+02
  238907  0.99525E+02
  238908  0.10018E+03
  238909  0.10086E+03
  238910  0.10159E+03
  238911  0.10235E+03
  238912  0.10312E+03
  238913  0.10389E+03
