   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237850  0.67256E+02
  237851  0.67326E+02
  237852  0.67392E+02
  237853  0.67454E+02
  237854  0.67511E+02
  237855  0.67564E+02
  237856  0.67612E+02
  237857  0.67659E+02
  237858  0.67705E+02
  237859  0.67749E+02
  237860  0.67792E+02
  237861  0.67836E+02
  237862  0.67884E+02
  237863  0.67934E+02
  237864  0.67981E+02
  237865  0.68029E+02
  237866  0.68078E+02
  237867  0.68124E+02
  237868  0.68162E+02
  237869  0.68188E+02
  237870  0.68202E+02
  237871  0.68202E+02
  237872  0.68182E+02
  237873  0.68136E+02
  237874  0.68031E+02
  237875  0.67805E+02
  237876  0.67387E+02
  237877  0.66671E+02
  237878  0.66213E+02
  237879  0.66134E+02
  237880  0.65979E+02
  237881  0.65805E+02
  237882  0.65637E+02
  237883  0.65503E+02
  237884  0.65423E+02
  237885  0.65415E+02
  237886  0.65484E+02
  237887  0.65615E+02
  237888  0.65805E+02
  237889  0.66067E+02
  237890  0.66408E+02
  237891  0.66838E+02
  237892  0.67386E+02
  237893  0.68106E+02
  237894  0.69015E+02
  237895  0.70056E+02
  237896  0.71259E+02
  237897  0.72732E+02
  237898  0.74499E+02
  237899  0.76485E+02
  237900  0.78633E+02
  237901  0.80997E+02
  237902  0.83692E+02
  237903  0.86880E+02
  237904  0.90658E+02
  237905  0.94989E+02
  237906  0.99852E+02
  237907  0.10530E+03
  237908  0.11136E+03
  237909  0.11814E+03
  237910  0.12567E+03
  237911  0.13359E+03
  237912  0.14134E+03
  237913  0.14860E+03
  237914  0.15518E+03
  237915  0.16101E+03
  237916  0.16603E+03
  237917  0.17024E+03
  237918  0.17362E+03
  237919  0.17614E+03
  237920  0.17779E+03
  237921  0.17861E+03
  237922  0.80318E+02
  237923  0.80467E+02
  237924  0.80747E+02
  237925  0.81147E+02
  237926  0.81666E+02
  237927  0.82304E+02
  237928  0.83021E+02
  237929  0.83782E+02
  237930  0.84543E+02
  237931  0.85224E+02
  237932  0.85758E+02
  237933  0.86090E+02
  237934  0.86201E+02
  237935  0.86098E+02
  237936  0.85779E+02
  237937  0.85241E+02
  237938  0.84510E+02
  237939  0.83603E+02
  237940  0.82529E+02
  237941  0.81301E+02
  237942  0.79933E+02
  237943  0.78434E+02
  237944  0.76831E+02
  237945  0.75237E+02
  237946  0.73709E+02
  237947  0.72258E+02
  237948  0.70910E+02
  237949  0.69643E+02
  237950  0.68468E+02
  237951  0.67393E+02
  237952  0.66411E+02
  237953  0.65516E+02
  237954  0.64696E+02
  237955  0.63936E+02
  237956  0.63229E+02
  237957  0.62579E+02
  237958  0.61989E+02
  237959  0.61441E+02
  237960  0.60918E+02
  237961  0.60435E+02
  237962  0.59992E+02
  237963  0.59583E+02
  237964  0.59214E+02
  237965  0.58888E+02
  237966  0.58620E+02
  237967  0.58423E+02
  237968  0.58291E+02
  237969  0.58215E+02
  237970  0.58198E+02
  237971  0.58234E+02
  237972  0.58323E+02
  237973  0.58465E+02
  237974  0.58660E+02
  237975  0.58902E+02
  237976  0.59193E+02
  237977  0.59544E+02
  237978  0.59964E+02
  237979  0.60442E+02
  237980  0.60967E+02
  237981  0.61524E+02
  237982  0.62074E+02
  237983  0.62564E+02
  237984  0.63005E+02
  237985  0.63422E+02
  237986  0.63782E+02
  237987  0.64042E+02
  237988  0.64235E+02
  237989  0.64424E+02
  237990  0.64619E+02
  237991  0.64807E+02
  237992  0.64998E+02
  237993  0.65205E+02
  237994  0.65422E+02
  237995  0.65624E+02
  237996  0.65792E+02
  237997  0.65929E+02
  237998  0.66045E+02
  237999  0.66150E+02
  238000  0.66252E+02
  238001  0.66356E+02
  238002  0.66462E+02
  238003  0.66567E+02
  238004  0.66668E+02
  238005  0.66759E+02
  238006  0.66840E+02
  238007  0.66912E+02
  238008  0.66979E+02
  238009  0.67039E+02
  238010  0.67093E+02
  238011  0.67144E+02
  238012  0.67192E+02
  238013  0.67237E+02
  238014  0.67279E+02
  238015  0.67318E+02
  238016  0.67357E+02
  238017  0.67398E+02
  238018  0.67437E+02
  238019  0.67475E+02
  238020  0.67511E+02
  238021  0.67544E+02
  238022  0.67570E+02
  238023  0.67588E+02
  238024  0.67591E+02
  238025  0.67577E+02
  238026  0.67541E+02
  238027  0.67481E+02
  238028  0.67400E+02
  238029  0.67260E+02
  238030  0.66993E+02
  238031  0.66555E+02
  238032  0.65999E+02
  238033  0.65579E+02
  238034  0.65370E+02
  238035  0.65205E+02
  238036  0.65035E+02
  238037  0.64879E+02
  238038  0.64761E+02
  238039  0.64701E+02
  238040  0.64708E+02
  238041  0.64788E+02
  238042  0.64930E+02
  238043  0.65128E+02
  238044  0.65401E+02
  238045  0.65756E+02
  238046  0.66208E+02
  238047  0.66790E+02
  238048  0.67546E+02
  238049  0.68468E+02
  238050  0.69503E+02
  238051  0.70698E+02
  238052  0.72166E+02
  238053  0.73937E+02
  238054  0.75951E+02
  238055  0.78166E+02
  238056  0.80647E+02
  238057  0.83479E+02
  238058  0.86714E+02
  238059  0.90406E+02
  238060  0.94615E+02
  238061  0.99405E+02
  238062  0.10483E+03
  238063  0.11089E+03
  238064  0.11768E+03
  238065  0.12520E+03
  238066  0.13312E+03
  238067  0.14087E+03
  238068  0.14813E+03
  238069  0.15472E+03
  238070  0.16055E+03
  238071  0.16560E+03
  238072  0.16986E+03
  238073  0.17331E+03
  238074  0.17592E+03
  238075  0.17765E+03
  238076  0.17851E+03
  238077  0.76801E+02
  238078  0.76947E+02
  238079  0.77229E+02
  238080  0.77638E+02
  238081  0.78165E+02
  238082  0.78785E+02
  238083  0.79483E+02
  238084  0.80272E+02
  238085  0.81140E+02
  238086  0.81995E+02
  238087  0.82724E+02
  238088  0.83266E+02
  238089  0.83596E+02
  238090  0.83702E+02
  238091  0.83582E+02
  238092  0.83246E+02
  238093  0.82705E+02
  238094  0.81969E+02
  238095  0.81053E+02
  238096  0.79964E+02
  238097  0.78700E+02
  238098  0.77266E+02
  238099  0.75674E+02
  238100  0.74067E+02
  238101  0.72593E+02
  238102  0.71236E+02
  238103  0.69968E+02
  238104  0.68778E+02
  238105  0.67667E+02
  238106  0.66640E+02
  238107  0.65695E+02
  238108  0.64835E+02
  238109  0.64053E+02
  238110  0.63331E+02
  238111  0.62656E+02
  238112  0.62030E+02
  238113  0.61458E+02
  238114  0.60933E+02
  238115  0.60437E+02
  238116  0.59969E+02
  238117  0.59544E+02
  238118  0.59164E+02
  238119  0.58826E+02
  238120  0.58532E+02
  238121  0.58288E+02
  238122  0.58103E+02
  238123  0.57979E+02
  238124  0.57910E+02
  238125  0.57901E+02
  238126  0.57946E+02
  238127  0.58039E+02
  238128  0.58177E+02
  238129  0.58357E+02
  238130  0.58575E+02
  238131  0.58833E+02
  238132  0.59143E+02
  238133  0.59514E+02
  238134  0.59936E+02
  238135  0.60403E+02
  238136  0.60903E+02
  238137  0.61411E+02
  238138  0.61865E+02
  238139  0.62243E+02
  238140  0.62583E+02
  238141  0.62834E+02
  238142  0.62895E+02
  238143  0.63055E+02
  238144  0.63356E+02
  238145  0.63582E+02
  238146  0.63823E+02
  238147  0.64056E+02
  238148  0.64323E+02
  238149  0.64640E+02
  238150  0.64907E+02
  238151  0.65101E+02
  238152  0.65247E+02
  238153  0.65372E+02
  238154  0.65485E+02
  238155  0.65596E+02
  238156  0.65710E+02
  238157  0.65829E+02
  238158  0.65949E+02
  238159  0.66065E+02
  238160  0.66171E+02
  238161  0.66264E+02
  238162  0.66345E+02
  238163  0.66417E+02
  238164  0.66481E+02
  238165  0.66537E+02
  238166  0.66588E+02
  238167  0.66636E+02
  238168  0.66679E+02
  238169  0.66718E+02
  238170  0.66754E+02
  238171  0.66787E+02
  238172  0.66818E+02
  238173  0.66845E+02
  238174  0.66870E+02
  238175  0.66891E+02
  238176  0.66908E+02
  238177  0.66920E+02
  238178  0.66921E+02
  238179  0.66907E+02
  238180  0.66873E+02
  238181  0.66812E+02
  238182  0.66721E+02
  238183  0.66605E+02
  238184  0.66428E+02
  238185  0.66133E+02
  238186  0.65719E+02
  238187  0.65280E+02
  238188  0.64918E+02
  238189  0.64664E+02
  238190  0.64472E+02
  238191  0.64299E+02
  238192  0.64157E+02
  238193  0.64061E+02
  238194  0.64020E+02
  238195  0.64044E+02
  238196  0.64137E+02
  238197  0.64285E+02
  238198  0.64495E+02
  238199  0.64785E+02
  238200  0.65158E+02
  238201  0.65630E+02
  238202  0.66242E+02
  238203  0.67026E+02
  238204  0.67955E+02
  238205  0.68988E+02
  238206  0.70188E+02
  238207  0.71662E+02
  238208  0.73442E+02
  238209  0.75478E+02
  238210  0.77738E+02
  238211  0.80284E+02
  238212  0.83180E+02
  238213  0.86444E+02
  238214  0.90119E+02
  238215  0.94294E+02
  238216  0.99064E+02
  238217  0.10448E+03
  238218  0.11055E+03
  238219  0.11734E+03
  238220  0.12486E+03
  238221  0.13276E+03
  238222  0.14051E+03
  238223  0.14776E+03
  238224  0.15436E+03
  238225  0.16021E+03
  238226  0.16529E+03
  238227  0.16959E+03
  238228  0.17309E+03
  238229  0.17575E+03
  238230  0.17753E+03
  238231  0.17842E+03
  238232  0.73295E+02
  238233  0.73452E+02
  238234  0.73747E+02
  238235  0.74169E+02
  238236  0.74704E+02
  238237  0.75294E+02
  238238  0.75874E+02
  238239  0.76688E+02
  238240  0.77746E+02
  238241  0.78788E+02
  238242  0.79732E+02
  238243  0.80493E+02
  238244  0.81037E+02
  238245  0.81348E+02
  238246  0.81431E+02
  238247  0.81294E+02
  238248  0.80936E+02
  238249  0.80369E+02
  238250  0.79609E+02
  238251  0.78654E+02
  238252  0.77509E+02
  238253  0.76174E+02
  238254  0.74663E+02
  238255  0.73098E+02
  238256  0.71640E+02
  238257  0.70339E+02
  238258  0.69145E+02
  238259  0.68018E+02
  238260  0.66957E+02
  238261  0.65968E+02
  238262  0.65061E+02
  238263  0.64238E+02
  238264  0.63487E+02
  238265  0.62796E+02
  238266  0.62149E+02
  238267  0.61541E+02
  238268  0.60980E+02
  238269  0.60467E+02
  238270  0.60001E+02
  238271  0.59566E+02
  238272  0.59162E+02
  238273  0.58806E+02
  238274  0.58496E+02
  238275  0.58227E+02
  238276  0.58003E+02
  238277  0.57830E+02
  238278  0.57712E+02
  238279  0.57645E+02
  238280  0.57636E+02
  238281  0.57683E+02
  238282  0.57778E+02
  238283  0.57911E+02
  238284  0.58079E+02
  238285  0.58278E+02
  238286  0.58511E+02
  238287  0.58785E+02
  238288  0.59108E+02
  238289  0.59476E+02
  238290  0.59885E+02
  238291  0.60323E+02
  238292  0.60774E+02
  238293  0.61198E+02
  238294  0.61546E+02
  238295  0.61830E+02
  238296  0.62025E+02
  238297  0.62062E+02
  238298  0.62225E+02
  238299  0.62537E+02
  238300  0.62787E+02
  238301  0.63052E+02
  238302  0.63307E+02
  238303  0.63592E+02
  238304  0.63918E+02
  238305  0.64192E+02
  238306  0.64391E+02
  238307  0.64542E+02
  238308  0.64670E+02
  238309  0.64787E+02
  238310  0.64902E+02
  238311  0.65023E+02
  238312  0.65149E+02
  238313  0.65276E+02
  238314  0.65400E+02
  238315  0.65518E+02
  238316  0.65621E+02
  238317  0.65709E+02
  238318  0.65787E+02
  238319  0.65856E+02
  238320  0.65913E+02
  238321  0.65961E+02
  238322  0.66005E+02
  238323  0.66044E+02
  238324  0.66081E+02
  238325  0.66114E+02
  238326  0.66141E+02
  238327  0.66161E+02
  238328  0.66175E+02
  238329  0.66183E+02
  238330  0.66187E+02
  238331  0.66189E+02
  238332  0.66185E+02
  238333  0.66171E+02
  238334  0.66142E+02
  238335  0.66092E+02
  238336  0.66008E+02
  238337  0.65889E+02
  238338  0.65733E+02
  238339  0.65525E+02
  238340  0.65243E+02
  238341  0.64884E+02
  238342  0.64518E+02
  238343  0.64220E+02
  238344  0.63978E+02
  238345  0.63771E+02
  238346  0.63605E+02
  238347  0.63481E+02
  238348  0.63407E+02
  238349  0.63386E+02
  238350  0.63429E+02
  238351  0.63533E+02
  238352  0.63689E+02
  238353  0.63912E+02
  238354  0.64217E+02
  238355  0.64606E+02
  238356  0.65098E+02
  238357  0.65735E+02
  238358  0.66539E+02
  238359  0.67472E+02
  238360  0.68506E+02
  238361  0.69718E+02
  238362  0.71209E+02
  238363  0.73004E+02
  238364  0.75053E+02
  238365  0.77337E+02
  238366  0.79926E+02
  238367  0.82870E+02
  238368  0.86167E+02
  238369  0.89852E+02
  238370  0.94027E+02
  238371  0.98801E+02
  238372  0.10422E+03
  238373  0.11030E+03
  238374  0.11710E+03
  238375  0.12461E+03
  238376  0.13251E+03
  238377  0.14024E+03
  238378  0.14749E+03
  238379  0.15409E+03
  238380  0.15996E+03
  238381  0.16507E+03
  238382  0.16940E+03
  238383  0.17294E+03
  238384  0.17564E+03
  238385  0.17745E+03
  238386  0.17835E+03
  238387  0.69974E+02
  238388  0.70144E+02
  238389  0.70454E+02
  238390  0.70883E+02
  238391  0.71412E+02
  238392  0.71974E+02
  238393  0.72487E+02
  238394  0.73311E+02
  238395  0.74474E+02
  238396  0.75653E+02
  238397  0.76792E+02
  238398  0.77761E+02
  238399  0.78509E+02
  238400  0.79027E+02
  238401  0.79312E+02
  238402  0.79362E+02
  238403  0.79183E+02
  238404  0.78788E+02
  238405  0.78182E+02
  238406  0.77373E+02
  238407  0.76372E+02
  238408  0.75172E+02
  238409  0.73787E+02
  238410  0.72297E+02
  238411  0.70847E+02
  238412  0.69569E+02
  238413  0.68428E+02
  238414  0.67351E+02
  238415  0.66332E+02
  238416  0.65380E+02
  238417  0.64509E+02
  238418  0.63715E+02
  238419  0.62987E+02
  238420  0.62317E+02
  238421  0.61691E+02
  238422  0.61102E+02
  238423  0.60554E+02
  238424  0.60056E+02
  238425  0.59614E+02
  238426  0.59216E+02
  238427  0.58843E+02
  238428  0.58505E+02
  238429  0.58212E+02
  238430  0.57958E+02
  238431  0.57750E+02
  238432  0.57590E+02
  238433  0.57480E+02
  238434  0.57416E+02
  238435  0.57404E+02
  238436  0.57445E+02
  238437  0.57536E+02
  238438  0.57665E+02
  238439  0.57823E+02
  238440  0.58007E+02
  238441  0.58220E+02
  238442  0.58465E+02
  238443  0.58746E+02
  238444  0.59066E+02
  238445  0.59420E+02
  238446  0.59799E+02
  238447  0.60192E+02
  238448  0.60574E+02
  238449  0.60910E+02
  238450  0.61182E+02
  238451  0.61404E+02
  238452  0.61607E+02
  238453  0.61817E+02
  238454  0.62050E+02
  238455  0.62304E+02
  238456  0.62554E+02
  238457  0.62805E+02
  238458  0.63063E+02
  238459  0.63316E+02
  238460  0.63544E+02
  238461  0.63731E+02
  238462  0.63883E+02
  238463  0.64012E+02
  238464  0.64132E+02
  238465  0.64250E+02
  238466  0.64373E+02
  238467  0.64501E+02
  238468  0.64628E+02
  238469  0.64752E+02
  238470  0.64871E+02
  238471  0.64976E+02
  238472  0.65066E+02
  238473  0.65146E+02
  238474  0.65215E+02
  238475  0.65272E+02
  238476  0.65321E+02
  238477  0.65360E+02
  238478  0.65391E+02
  238479  0.65423E+02
  238480  0.65449E+02
  238481  0.65468E+02
  238482  0.65480E+02
  238483  0.65481E+02
  238484  0.65473E+02
  238485  0.65459E+02
  238486  0.65441E+02
  238487  0.65417E+02
  238488  0.65382E+02
  238489  0.65333E+02
  238490  0.65260E+02
  238491  0.65155E+02
  238492  0.65016E+02
  238493  0.64835E+02
  238494  0.64616E+02
  238495  0.64362E+02
  238496  0.64070E+02
  238497  0.63781E+02
  238498  0.63530E+02
  238499  0.63301E+02
  238500  0.63106E+02
  238501  0.62957E+02
  238502  0.62855E+02
  238503  0.62803E+02
  238504  0.62802E+02
  238505  0.62861E+02
  238506  0.62976E+02
  238507  0.63142E+02
  238508  0.63380E+02
  238509  0.63696E+02
  238510  0.64098E+02
  238511  0.64609E+02
  238512  0.65268E+02
  238513  0.66087E+02
  238514  0.67021E+02
  238515  0.68059E+02
  238516  0.69289E+02
  238517  0.70806E+02
  238518  0.72612E+02
  238519  0.74654E+02
  238520  0.76940E+02
  238521  0.79562E+02
  238522  0.82560E+02
  238523  0.85903E+02
  238524  0.89615E+02
  238525  0.93805E+02
  238526  0.98593E+02
  238527  0.10403E+03
  238528  0.11013E+03
  238529  0.11694E+03
  238530  0.12446E+03
  238531  0.13234E+03
  238532  0.14007E+03
  238533  0.14731E+03
  238534  0.15392E+03
  238535  0.15980E+03
  238536  0.16493E+03
  238537  0.16928E+03
  238538  0.17285E+03
  238539  0.17557E+03
  238540  0.17740E+03
  238541  0.17831E+03
  238542  0.66992E+02
  238543  0.67164E+02
  238544  0.67475E+02
  238545  0.67895E+02
  238546  0.68410E+02
  238547  0.68955E+02
  238548  0.69474E+02
  238549  0.70272E+02
  238550  0.71412E+02
  238551  0.72648E+02
  238552  0.73918E+02
  238553  0.75071E+02
  238554  0.76013E+02
  238555  0.76727E+02
  238556  0.77202E+02
  238557  0.77437E+02
  238558  0.77442E+02
  238559  0.77220E+02
  238560  0.76778E+02
  238561  0.76133E+02
  238562  0.75280E+02
  238563  0.74228E+02
  238564  0.72992E+02
  238565  0.71605E+02
  238566  0.70191E+02
  238567  0.68915E+02
  238568  0.67798E+02
  238569  0.66768E+02
  238570  0.65793E+02
  238571  0.64878E+02
  238572  0.64033E+02
  238573  0.63258E+02
  238574  0.62545E+02
  238575  0.61887E+02
  238576  0.61279E+02
  238577  0.60714E+02
  238578  0.60188E+02
  238579  0.59708E+02
  238580  0.59282E+02
  238581  0.58906E+02
  238582  0.58561E+02
  238583  0.58241E+02
  238584  0.57958E+02
  238585  0.57719E+02
  238586  0.57525E+02
  238587  0.57379E+02
  238588  0.57278E+02
  238589  0.57218E+02
  238590  0.57202E+02
  238591  0.57233E+02
  238592  0.57314E+02
  238593  0.57436E+02
  238594  0.57586E+02
  238595  0.57758E+02
  238596  0.57955E+02
  238597  0.58177E+02
  238598  0.58424E+02
  238599  0.58704E+02
  238600  0.59013E+02
  238601  0.59341E+02
  238602  0.59681E+02
  238603  0.60018E+02
  238604  0.60332E+02
  238605  0.60613E+02
  238606  0.60865E+02
  238607  0.61103E+02
  238608  0.61340E+02
  238609  0.61581E+02
  238610  0.61825E+02
  238611  0.62070E+02
  238612  0.62313E+02
  238613  0.62552E+02
  238614  0.62778E+02
  238615  0.62984E+02
  238616  0.63164E+02
  238617  0.63317E+02
  238618  0.63451E+02
  238619  0.63576E+02
  238620  0.63698E+02
  238621  0.63821E+02
  238622  0.63944E+02
  238623  0.64065E+02
  238624  0.64182E+02
  238625  0.64290E+02
  238626  0.64388E+02
  238627  0.64476E+02
  238628  0.64553E+02
  238629  0.64619E+02
  238630  0.64676E+02
  238631  0.64725E+02
  238632  0.64761E+02
  238633  0.64788E+02
  238634  0.64812E+02
  238635  0.64829E+02
  238636  0.64839E+02
  238637  0.64838E+02
  238638  0.64826E+02
  238639  0.64802E+02
  238640  0.64768E+02
  238641  0.64727E+02
  238642  0.64677E+02
  238643  0.64616E+02
  238644  0.64537E+02
  238645  0.64436E+02
  238646  0.64314E+02
  238647  0.64166E+02
  238648  0.63987E+02
  238649  0.63779E+02
  238650  0.63547E+02
  238651  0.63305E+02
  238652  0.63071E+02
  238653  0.62848E+02
  238654  0.62645E+02
  238655  0.62480E+02
  238656  0.62357E+02
  238657  0.62280E+02
  238658  0.62248E+02
  238659  0.62266E+02
  238660  0.62340E+02
  238661  0.62463E+02
  238662  0.62639E+02
  238663  0.62888E+02
  238664  0.63215E+02
  238665  0.63629E+02
  238666  0.64160E+02
  238667  0.64838E+02
  238668  0.65667E+02
  238669  0.66603E+02
  238670  0.67648E+02
  238671  0.68900E+02
  238672  0.70443E+02
  238673  0.72254E+02
  238674  0.74269E+02
  238675  0.76532E+02
  238676  0.79181E+02
  238677  0.82249E+02
  238678  0.85653E+02
  238679  0.89402E+02
  238680  0.93619E+02
  238681  0.98430E+02
  238682  0.10389E+03
  238683  0.11000E+03
  238684  0.11683E+03
  238685  0.12437E+03
  238686  0.13226E+03
  238687  0.13997E+03
  238688  0.14721E+03
  238689  0.15381E+03
  238690  0.15970E+03
  238691  0.16484E+03
  238692  0.16922E+03
  238693  0.17281E+03
  238694  0.17555E+03
  238695  0.17738E+03
  238696  0.17830E+03
  238697  0.64283E+02
  238698  0.64452E+02
  238699  0.64753E+02
  238700  0.65154E+02
  238701  0.65644E+02
  238702  0.66168E+02
  238703  0.66655E+02
  238704  0.67342E+02
  238705  0.68450E+02
  238706  0.69772E+02
  238707  0.71131E+02
  238708  0.72429E+02
  238709  0.73548E+02
  238710  0.74444E+02
  238711  0.75104E+02
  238712  0.75529E+02
  238713  0.75717E+02
  238714  0.75671E+02
  238715  0.75406E+02
  238716  0.74921E+02
  238717  0.74224E+02
  238718  0.73329E+02
  238719  0.72239E+02
  238720  0.70979E+02
  238721  0.69641E+02
  238722  0.68367E+02
  238723  0.67257E+02
  238724  0.66267E+02
  238725  0.65332E+02
  238726  0.64447E+02
  238727  0.63621E+02
  238728  0.62858E+02
  238729  0.62155E+02
  238730  0.61509E+02
  238731  0.60919E+02
  238732  0.60380E+02
  238733  0.59879E+02
  238734  0.59417E+02
  238735  0.59001E+02
  238736  0.58632E+02
  238737  0.58305E+02
  238738  0.58006E+02
  238739  0.57736E+02
  238740  0.57511E+02
  238741  0.57334E+02
  238742  0.57199E+02
  238743  0.57105E+02
  238744  0.57046E+02
  238745  0.57024E+02
  238746  0.57046E+02
  238747  0.57114E+02
  238748  0.57225E+02
  238749  0.57365E+02
  238750  0.57528E+02
  238751  0.57712E+02
  238752  0.57916E+02
  238753  0.58139E+02
  238754  0.58387E+02
  238755  0.58658E+02
  238756  0.58947E+02
  238757  0.59245E+02
  238758  0.59543E+02
  238759  0.59833E+02
  238760  0.60109E+02
  238761  0.60370E+02
  238762  0.60621E+02
  238763  0.60869E+02
  238764  0.61116E+02
  238765  0.61360E+02
  238766  0.61601E+02
  238767  0.61836E+02
  238768  0.62060E+02
  238769  0.62270E+02
  238770  0.62464E+02
  238771  0.62640E+02
  238772  0.62796E+02
  238773  0.62937E+02
  238774  0.63067E+02
  238775  0.63193E+02
  238776  0.63316E+02
  238777  0.63436E+02
  238778  0.63550E+02
  238779  0.63658E+02
  238780  0.63759E+02
  238781  0.63851E+02
  238782  0.63932E+02
  238783  0.64005E+02
  238784  0.64070E+02
  238785  0.64124E+02
  238786  0.64168E+02
  238787  0.64203E+02
  238788  0.64229E+02
  238789  0.64246E+02
  238790  0.64255E+02
  238791  0.64254E+02
  238792  0.64241E+02
  238793  0.64215E+02
  238794  0.64176E+02
  238795  0.64123E+02
  238796  0.64059E+02
  238797  0.63984E+02
  238798  0.63896E+02
  238799  0.63791E+02
  238800  0.63669E+02
  238801  0.63531E+02
  238802  0.63375E+02
  238803  0.63201E+02
  238804  0.63007E+02
  238805  0.62800E+02
  238806  0.62592E+02
  238807  0.62388E+02
  238808  0.62197E+02
  238809  0.62032E+02
  238810  0.61901E+02
  238811  0.61806E+02
  238812  0.61751E+02
  238813  0.61738E+02
  238814  0.61775E+02
  238815  0.61860E+02
  238816  0.61990E+02
  238817  0.62174E+02
  238818  0.62434E+02
  238819  0.62771E+02
  238820  0.63198E+02
  238821  0.63747E+02
  238822  0.64443E+02
  238823  0.65279E+02
  238824  0.66217E+02
  238825  0.67275E+02
  238826  0.68550E+02
  238827  0.70114E+02
  238828  0.71924E+02
  238829  0.73908E+02
  238830  0.76113E+02
  238831  0.78782E+02
  238832  0.81949E+02
  238833  0.85423E+02
  238834  0.89216E+02
  238835  0.93465E+02
  238836  0.98305E+02
  238837  0.10379E+03
  238838  0.10993E+03
  238839  0.11679E+03
  238840  0.12434E+03
  238841  0.13224E+03
  238842  0.13994E+03
  238843  0.14717E+03
  238844  0.15377E+03
  238845  0.15966E+03
  238846  0.16482E+03
  238847  0.16921E+03
  238848  0.17281E+03
  238849  0.17556E+03
  238850  0.17740E+03
  238851  0.17832E+03
  238852  0.61763E+02
  238853  0.61948E+02
  238854  0.62239E+02
  238855  0.62612E+02
  238856  0.63072E+02
  238857  0.63558E+02
  238858  0.64033E+02
  238859  0.64599E+02
  238860  0.65626E+02
  238861  0.67017E+02
  238862  0.68428E+02
  238863  0.69839E+02
  238864  0.71121E+02
  238865  0.72192E+02
  238866  0.73037E+02
  238867  0.73643E+02
  238868  0.74011E+02
  238869  0.74149E+02
  238870  0.74054E+02
  238871  0.73731E+02
  238872  0.73196E+02
  238873  0.72454E+02
  238874  0.71514E+02
  238875  0.70405E+02
  238876  0.69172E+02
  238877  0.67931E+02
  238878  0.66812E+02
  238879  0.65834E+02
  238880  0.64935E+02
  238881  0.64078E+02
  238882  0.63266E+02
  238883  0.62510E+02
  238884  0.61817E+02
  238885  0.61188E+02
  238886  0.60616E+02
  238887  0.60096E+02
  238888  0.59616E+02
  238889  0.59168E+02
  238890  0.58756E+02
  238891  0.58389E+02
  238892  0.58074E+02
  238893  0.57801E+02
  238894  0.57554E+02
  238895  0.57342E+02
  238896  0.57175E+02
  238897  0.57047E+02
  238898  0.56954E+02
  238899  0.56897E+02
  238900  0.56872E+02
  238901  0.56886E+02
  238902  0.56943E+02
  238903  0.57038E+02
  238904  0.57164E+02
  238905  0.57316E+02
  238906  0.57489E+02
  238907  0.57681E+02
  238908  0.57888E+02
  238909  0.58110E+02
  238910  0.58351E+02
  238911  0.58608E+02
  238912  0.58874E+02
  238913  0.59142E+02
