   15500Nodal temper 8
B_Pillar_P20_AA6082_TWB2-2.5mm_To490C_fric020_BHF20kN_Quench25kN_04_Quenching
Contour       Nodal temperature - Membrane
  237849  0.27885E+03
  237850  0.27876E+03
  237851  0.27863E+03
  237852  0.27850E+03
  237853  0.27844E+03
  237854  0.27846E+03
  237855  0.27860E+03
  237856  0.27885E+03
  237857  0.27920E+03
  237858  0.27961E+03
  237859  0.28004E+03
  237860  0.28045E+03
  237861  0.28084E+03
  237862  0.28118E+03
  237863  0.28146E+03
  237864  0.28167E+03
  237865  0.28183E+03
  237866  0.28191E+03
  237867  0.28191E+03
  237868  0.28179E+03
  237869  0.28150E+03
  237870  0.28099E+03
  237871  0.28020E+03
  237872  0.27902E+03
  237873  0.27741E+03
  237874  0.27531E+03
  237875  0.27260E+03
  237876  0.26920E+03
  237877  0.26568E+03
  237878  0.26394E+03
  237879  0.26423E+03
  237880  0.26481E+03
  237881  0.26489E+03
  237882  0.26444E+03
  237883  0.26364E+03
  237884  0.26258E+03
  237885  0.26136E+03
  237886  0.25999E+03
  237887  0.25830E+03
  237888  0.25625E+03
  237889  0.25399E+03
  237890  0.25164E+03
  237891  0.24926E+03
  237892  0.24688E+03
  237893  0.24451E+03
  237894  0.24215E+03
  237895  0.24010E+03
  237896  0.23849E+03
  237897  0.23721E+03
  237898  0.23624E+03
  237899  0.23546E+03
  237900  0.23487E+03
  237901  0.23468E+03
  237902  0.23521E+03
  237903  0.23684E+03
  237904  0.23980E+03
  237905  0.24423E+03
  237906  0.25028E+03
  237907  0.25812E+03
  237908  0.26780E+03
  237909  0.27952E+03
  237910  0.29319E+03
  237911  0.30769E+03
  237912  0.32146E+03
  237913  0.33379E+03
  237914  0.34449E+03
  237915  0.35352E+03
  237916  0.36098E+03
  237917  0.36701E+03
  237918  0.37171E+03
  237919  0.37510E+03
  237920  0.37727E+03
  237921  0.37833E+03
  237922  0.24465E+03
  237923  0.24527E+03
  237924  0.24648E+03
  237925  0.24830E+03
  237926  0.25078E+03
  237927  0.25403E+03
  237928  0.25809E+03
  237929  0.26299E+03
  237930  0.26856E+03
  237931  0.27433E+03
  237932  0.27985E+03
  237933  0.28469E+03
  237934  0.28866E+03
  237935  0.29172E+03
  237936  0.29376E+03
  237937  0.29474E+03
  237938  0.29476E+03
  237939  0.29385E+03
  237940  0.29197E+03
  237941  0.28915E+03
  237942  0.28535E+03
  237943  0.28043E+03
  237944  0.27416E+03
  237945  0.26542E+03
  237946  0.25756E+03
  237947  0.25476E+03
  237948  0.25472E+03
  237949  0.25374E+03
  237950  0.25148E+03
  237951  0.24915E+03
  237952  0.24692E+03
  237953  0.24487E+03
  237954  0.24305E+03
  237955  0.24151E+03
  237956  0.24023E+03
  237957  0.23919E+03
  237958  0.23846E+03
  237959  0.23793E+03
  237960  0.23742E+03
  237961  0.23694E+03
  237962  0.23647E+03
  237963  0.23597E+03
  237964  0.23548E+03
  237965  0.23502E+03
  237966  0.23467E+03
  237967  0.23453E+03
  237968  0.23463E+03
  237969  0.23500E+03
  237970  0.23568E+03
  237971  0.23665E+03
  237972  0.23791E+03
  237973  0.23951E+03
  237974  0.24144E+03
  237975  0.24361E+03
  237976  0.24598E+03
  237977  0.24850E+03
  237978  0.25108E+03
  237979  0.25361E+03
  237980  0.25597E+03
  237981  0.25812E+03
  237982  0.26001E+03
  237983  0.26146E+03
  237984  0.26243E+03
  237985  0.26290E+03
  237986  0.26299E+03
  237987  0.26315E+03
  237988  0.26402E+03
  237989  0.26581E+03
  237990  0.26813E+03
  237991  0.27047E+03
  237992  0.27261E+03
  237993  0.27452E+03
  237994  0.27609E+03
  237995  0.27721E+03
  237996  0.27787E+03
  237997  0.27817E+03
  237998  0.27825E+03
  237999  0.27826E+03
  238000  0.27826E+03
  238001  0.27831E+03
  238002  0.27837E+03
  238003  0.27844E+03
  238004  0.27845E+03
  238005  0.27839E+03
  238006  0.27825E+03
  238007  0.27808E+03
  238008  0.27794E+03
  238009  0.27789E+03
  238010  0.27796E+03
  238011  0.27817E+03
  238012  0.27850E+03
  238013  0.27891E+03
  238014  0.27933E+03
  238015  0.27972E+03
  238016  0.28006E+03
  238017  0.28034E+03
  238018  0.28053E+03
  238019  0.28066E+03
  238020  0.28071E+03
  238021  0.28068E+03
  238022  0.28055E+03
  238023  0.28028E+03
  238024  0.27982E+03
  238025  0.27906E+03
  238026  0.27793E+03
  238027  0.27635E+03
  238028  0.27436E+03
  238029  0.27186E+03
  238030  0.26879E+03
  238031  0.26548E+03
  238032  0.26294E+03
  238033  0.26177E+03
  238034  0.26196E+03
  238035  0.26270E+03
  238036  0.26291E+03
  238037  0.26257E+03
  238038  0.26184E+03
  238039  0.26085E+03
  238040  0.25970E+03
  238041  0.25837E+03
  238042  0.25672E+03
  238043  0.25471E+03
  238044  0.25249E+03
  238045  0.25018E+03
  238046  0.24784E+03
  238047  0.24549E+03
  238048  0.24313E+03
  238049  0.24075E+03
  238050  0.23865E+03
  238051  0.23695E+03
  238052  0.23558E+03
  238053  0.23458E+03
  238054  0.23387E+03
  238055  0.23345E+03
  238056  0.23348E+03
  238057  0.23423E+03
  238058  0.23597E+03
  238059  0.23892E+03
  238060  0.24328E+03
  238061  0.24930E+03
  238062  0.25715E+03
  238063  0.26689E+03
  238064  0.27873E+03
  238065  0.29257E+03
  238066  0.30721E+03
  238067  0.32109E+03
  238068  0.33352E+03
  238069  0.34432E+03
  238070  0.35344E+03
  238071  0.36101E+03
  238072  0.36717E+03
  238073  0.37201E+03
  238074  0.37555E+03
  238075  0.37785E+03
  238076  0.37899E+03
  238077  0.23599E+03
  238078  0.23655E+03
  238079  0.23764E+03
  238080  0.23927E+03
  238081  0.24142E+03
  238082  0.24410E+03
  238083  0.24766E+03
  238084  0.25251E+03
  238085  0.25871E+03
  238086  0.26558E+03
  238087  0.27218E+03
  238088  0.27811E+03
  238089  0.28318E+03
  238090  0.28723E+03
  238091  0.29019E+03
  238092  0.29207E+03
  238093  0.29285E+03
  238094  0.29252E+03
  238095  0.29113E+03
  238096  0.28865E+03
  238097  0.28493E+03
  238098  0.27982E+03
  238099  0.27305E+03
  238100  0.26370E+03
  238101  0.25559E+03
  238102  0.25379E+03
  238103  0.25372E+03
  238104  0.25175E+03
  238105  0.24953E+03
  238106  0.24731E+03
  238107  0.24523E+03
  238108  0.24334E+03
  238109  0.24170E+03
  238110  0.24032E+03
  238111  0.23916E+03
  238112  0.23822E+03
  238113  0.23760E+03
  238114  0.23732E+03
  238115  0.23721E+03
  238116  0.23714E+03
  238117  0.23717E+03
  238118  0.23727E+03
  238119  0.23736E+03
  238120  0.23747E+03
  238121  0.23759E+03
  238122  0.23780E+03
  238123  0.23817E+03
  238124  0.23873E+03
  238125  0.23953E+03
  238126  0.24054E+03
  238127  0.24174E+03
  238128  0.24314E+03
  238129  0.24474E+03
  238130  0.24649E+03
  238131  0.24837E+03
  238132  0.25035E+03
  238133  0.25240E+03
  238134  0.25442E+03
  238135  0.25633E+03
  238136  0.25807E+03
  238137  0.25961E+03
  238138  0.26061E+03
  238139  0.26090E+03
  238140  0.26058E+03
  238141  0.25984E+03
  238142  0.25918E+03
  238143  0.25977E+03
  238144  0.26192E+03
  238145  0.26469E+03
  238146  0.26751E+03
  238147  0.27015E+03
  238148  0.27252E+03
  238149  0.27451E+03
  238150  0.27592E+03
  238151  0.27674E+03
  238152  0.27711E+03
  238153  0.27726E+03
  238154  0.27731E+03
  238155  0.27738E+03
  238156  0.27748E+03
  238157  0.27762E+03
  238158  0.27776E+03
  238159  0.27783E+03
  238160  0.27781E+03
  238161  0.27768E+03
  238162  0.27748E+03
  238163  0.27727E+03
  238164  0.27713E+03
  238165  0.27711E+03
  238166  0.27724E+03
  238167  0.27751E+03
  238168  0.27786E+03
  238169  0.27824E+03
  238170  0.27859E+03
  238171  0.27887E+03
  238172  0.27907E+03
  238173  0.27918E+03
  238174  0.27923E+03
  238175  0.27921E+03
  238176  0.27911E+03
  238177  0.27892E+03
  238178  0.27858E+03
  238179  0.27802E+03
  238180  0.27711E+03
  238181  0.27575E+03
  238182  0.27387E+03
  238183  0.27152E+03
  238184  0.26868E+03
  238185  0.26554E+03
  238186  0.26274E+03
  238187  0.26093E+03
  238188  0.26025E+03
  238189  0.26056E+03
  238190  0.26118E+03
  238191  0.26135E+03
  238192  0.26103E+03
  238193  0.26035E+03
  238194  0.25943E+03
  238195  0.25834E+03
  238196  0.25703E+03
  238197  0.25537E+03
  238198  0.25338E+03
  238199  0.25120E+03
  238200  0.24893E+03
  238201  0.24662E+03
  238202  0.24430E+03
  238203  0.24192E+03
  238204  0.23953E+03
  238205  0.23742E+03
  238206  0.23567E+03
  238207  0.23428E+03
  238208  0.23330E+03
  238209  0.23269E+03
  238210  0.23243E+03
  238211  0.23266E+03
  238212  0.23360E+03
  238213  0.23545E+03
  238214  0.23843E+03
  238215  0.24280E+03
  238216  0.24884E+03
  238217  0.25673E+03
  238218  0.26655E+03
  238219  0.27849E+03
  238220  0.29245E+03
  238221  0.30719E+03
  238222  0.32116E+03
  238223  0.33367E+03
  238224  0.34456E+03
  238225  0.35379E+03
  238226  0.36146E+03
  238227  0.36774E+03
  238228  0.37270E+03
  238229  0.37636E+03
  238230  0.37875E+03
  238231  0.37993E+03
  238232  0.22625E+03
  238233  0.22677E+03
  238234  0.22777E+03
  238235  0.22921E+03
  238236  0.23104E+03
  238237  0.23305E+03
  238238  0.23480E+03
  238239  0.23959E+03
  238240  0.24766E+03
  238241  0.25578E+03
  238242  0.26367E+03
  238243  0.27085E+03
  238244  0.27710E+03
  238245  0.28225E+03
  238246  0.28627E+03
  238247  0.28911E+03
  238248  0.29071E+03
  238249  0.29110E+03
  238250  0.29028E+03
  238251  0.28818E+03
  238252  0.28473E+03
  238253  0.27980E+03
  238254  0.27330E+03
  238255  0.26614E+03
  238256  0.26009E+03
  238257  0.25592E+03
  238258  0.25309E+03
  238259  0.25063E+03
  238260  0.24824E+03
  238261  0.24602E+03
  238262  0.24400E+03
  238263  0.24223E+03
  238264  0.24072E+03
  238265  0.23942E+03
  238266  0.23824E+03
  238267  0.23724E+03
  238268  0.23662E+03
  238269  0.23650E+03
  238270  0.23680E+03
  238271  0.23720E+03
  238272  0.23762E+03
  238273  0.23815E+03
  238274  0.23872E+03
  238275  0.23925E+03
  238276  0.23975E+03
  238277  0.24026E+03
  238278  0.24085E+03
  238279  0.24155E+03
  238280  0.24241E+03
  238281  0.24345E+03
  238282  0.24463E+03
  238283  0.24592E+03
  238284  0.24732E+03
  238285  0.24882E+03
  238286  0.25038E+03
  238287  0.25201E+03
  238288  0.25369E+03
  238289  0.25535E+03
  238290  0.25692E+03
  238291  0.25837E+03
  238292  0.25963E+03
  238293  0.26046E+03
  238294  0.26057E+03
  238295  0.26002E+03
  238296  0.25907E+03
  238297  0.25828E+03
  238298  0.25875E+03
  238299  0.26074E+03
  238300  0.26344E+03
  238301  0.26627E+03
  238302  0.26899E+03
  238303  0.27143E+03
  238304  0.27345E+03
  238305  0.27489E+03
  238306  0.27572E+03
  238307  0.27612E+03
  238308  0.27627E+03
  238309  0.27634E+03
  238310  0.27642E+03
  238311  0.27655E+03
  238312  0.27671E+03
  238313  0.27688E+03
  238314  0.27699E+03
  238315  0.27701E+03
  238316  0.27693E+03
  238317  0.27674E+03
  238318  0.27649E+03
  238319  0.27628E+03
  238320  0.27616E+03
  238321  0.27617E+03
  238322  0.27631E+03
  238323  0.27655E+03
  238324  0.27681E+03
  238325  0.27705E+03
  238326  0.27723E+03
  238327  0.27734E+03
  238328  0.27737E+03
  238329  0.27735E+03
  238330  0.27729E+03
  238331  0.27717E+03
  238332  0.27697E+03
  238333  0.27663E+03
  238334  0.27606E+03
  238335  0.27512E+03
  238336  0.27368E+03
  238337  0.27165E+03
  238338  0.26911E+03
  238339  0.26624E+03
  238340  0.26343E+03
  238341  0.26114E+03
  238342  0.25976E+03
  238343  0.25946E+03
  238344  0.25982E+03
  238345  0.26020E+03
  238346  0.26023E+03
  238347  0.25986E+03
  238348  0.25919E+03
  238349  0.25831E+03
  238350  0.25725E+03
  238351  0.25594E+03
  238352  0.25423E+03
  238353  0.25222E+03
  238354  0.25006E+03
  238355  0.24780E+03
  238356  0.24550E+03
  238357  0.24318E+03
  238358  0.24077E+03
  238359  0.23838E+03
  238360  0.23628E+03
  238361  0.23455E+03
  238362  0.23321E+03
  238363  0.23230E+03
  238364  0.23180E+03
  238365  0.23170E+03
  238366  0.23211E+03
  238367  0.23321E+03
  238368  0.23518E+03
  238369  0.23822E+03
  238370  0.24264E+03
  238371  0.24875E+03
  238372  0.25671E+03
  238373  0.26662E+03
  238374  0.27867E+03
  238375  0.29274E+03
  238376  0.30757E+03
  238377  0.32161E+03
  238378  0.33420E+03
  238379  0.34518E+03
  238380  0.35450E+03
  238381  0.36227E+03
  238382  0.36865E+03
  238383  0.37371E+03
  238384  0.37745E+03
  238385  0.37990E+03
  238386  0.38111E+03
  238387  0.21631E+03
  238388  0.21682E+03
  238389  0.21775E+03
  238390  0.21900E+03
  238391  0.22051E+03
  238392  0.22199E+03
  238393  0.22276E+03
  238394  0.22735E+03
  238395  0.23617E+03
  238396  0.24519E+03
  238397  0.25435E+03
  238398  0.26284E+03
  238399  0.27032E+03
  238400  0.27669E+03
  238401  0.28187E+03
  238402  0.28573E+03
  238403  0.28826E+03
  238404  0.28945E+03
  238405  0.28926E+03
  238406  0.28770E+03
  238407  0.28476E+03
  238408  0.28034E+03
  238409  0.27454E+03
  238410  0.26805E+03
  238411  0.26200E+03
  238412  0.25711E+03
  238413  0.25269E+03
  238414  0.24958E+03
  238415  0.24754E+03
  238416  0.24524E+03
  238417  0.24322E+03
  238418  0.24151E+03
  238419  0.24006E+03
  238420  0.23878E+03
  238421  0.23746E+03
  238422  0.23603E+03
  238423  0.23528E+03
  238424  0.23549E+03
  238425  0.23619E+03
  238426  0.23710E+03
  238427  0.23790E+03
  238428  0.23871E+03
  238429  0.23961E+03
  238430  0.24046E+03
  238431  0.24127E+03
  238432  0.24206E+03
  238433  0.24286E+03
  238434  0.24370E+03
  238435  0.24460E+03
  238436  0.24563E+03
  238437  0.24679E+03
  238438  0.24803E+03
  238439  0.24935E+03
  238440  0.25071E+03
  238441  0.25210E+03
  238442  0.25352E+03
  238443  0.25495E+03
  238444  0.25635E+03
  238445  0.25769E+03
  238446  0.25894E+03
  238447  0.26004E+03
  238448  0.26084E+03
  238449  0.26116E+03
  238450  0.26093E+03
  238451  0.26046E+03
  238452  0.26031E+03
  238453  0.26098E+03
  238454  0.26255E+03
  238455  0.26475E+03
  238456  0.26716E+03
  238457  0.26948E+03
  238458  0.27158E+03
  238459  0.27331E+03
  238460  0.27453E+03
  238461  0.27526E+03
  238462  0.27560E+03
  238463  0.27572E+03
  238464  0.27577E+03
  238465  0.27584E+03
  238466  0.27596E+03
  238467  0.27611E+03
  238468  0.27626E+03
  238469  0.27635E+03
  238470  0.27637E+03
  238471  0.27629E+03
  238472  0.27609E+03
  238473  0.27581E+03
  238474  0.27554E+03
  238475  0.27534E+03
  238476  0.27524E+03
  238477  0.27523E+03
  238478  0.27527E+03
  238479  0.27534E+03
  238480  0.27541E+03
  238481  0.27543E+03
  238482  0.27541E+03
  238483  0.27534E+03
  238484  0.27525E+03
  238485  0.27516E+03
  238486  0.27504E+03
  238487  0.27487E+03
  238488  0.27459E+03
  238489  0.27410E+03
  238490  0.27325E+03
  238491  0.27189E+03
  238492  0.26996E+03
  238493  0.26754E+03
  238494  0.26493E+03
  238495  0.26252E+03
  238496  0.26065E+03
  238497  0.25964E+03
  238498  0.25944E+03
  238499  0.25959E+03
  238500  0.25967E+03
  238501  0.25950E+03
  238502  0.25904E+03
  238503  0.25835E+03
  238504  0.25747E+03
  238505  0.25640E+03
  238506  0.25504E+03
  238507  0.25328E+03
  238508  0.25124E+03
  238509  0.24905E+03
  238510  0.24676E+03
  238511  0.24443E+03
  238512  0.24209E+03
  238513  0.23966E+03
  238514  0.23727E+03
  238515  0.23523E+03
  238516  0.23356E+03
  238517  0.23232E+03
  238518  0.23152E+03
  238519  0.23115E+03
  238520  0.23120E+03
  238521  0.23177E+03
  238522  0.23301E+03
  238523  0.23510E+03
  238524  0.23824E+03
  238525  0.24273E+03
  238526  0.24893E+03
  238527  0.25699E+03
  238528  0.26701E+03
  238529  0.27917E+03
  238530  0.29334E+03
  238531  0.30827E+03
  238532  0.32237E+03
  238533  0.33504E+03
  238534  0.34609E+03
  238535  0.35549E+03
  238536  0.36335E+03
  238537  0.36981E+03
  238538  0.37494E+03
  238539  0.37874E+03
  238540  0.38124E+03
  238541  0.38247E+03
  238542  0.20684E+03
  238543  0.20735E+03
  238544  0.20823E+03
  238545  0.20933E+03
  238546  0.21060E+03
  238547  0.21182E+03
  238548  0.21298E+03
  238549  0.21675E+03
  238550  0.22455E+03
  238551  0.23420E+03
  238552  0.24431E+03
  238553  0.25401E+03
  238554  0.26279E+03
  238555  0.27045E+03
  238556  0.27682E+03
  238557  0.28180E+03
  238558  0.28537E+03
  238559  0.28744E+03
  238560  0.28805E+03
  238561  0.28722E+03
  238562  0.28491E+03
  238563  0.28114E+03
  238564  0.27606E+03
  238565  0.26997E+03
  238566  0.26375E+03
  238567  0.25833E+03
  238568  0.25290E+03
  238569  0.24931E+03
  238570  0.24740E+03
  238571  0.24495E+03
  238572  0.24287E+03
  238573  0.24114E+03
  238574  0.23968E+03
  238575  0.23837E+03
  238576  0.23698E+03
  238577  0.23527E+03
  238578  0.23400E+03
  238579  0.23435E+03
  238580  0.23561E+03
  238581  0.23675E+03
  238582  0.23785E+03
  238583  0.23891E+03
  238584  0.24002E+03
  238585  0.24115E+03
  238586  0.24225E+03
  238587  0.24333E+03
  238588  0.24436E+03
  238589  0.24532E+03
  238590  0.24626E+03
  238591  0.24727E+03
  238592  0.24840E+03
  238593  0.24965E+03
  238594  0.25096E+03
  238595  0.25228E+03
  238596  0.25359E+03
  238597  0.25488E+03
  238598  0.25613E+03
  238599  0.25737E+03
  238600  0.25857E+03
  238601  0.25970E+03
  238602  0.26073E+03
  238603  0.26158E+03
  238604  0.26216E+03
  238605  0.26248E+03
  238606  0.26275E+03
  238607  0.26325E+03
  238608  0.26421E+03
  238609  0.26563E+03
  238610  0.26737E+03
  238611  0.26924E+03
  238612  0.27105E+03
  238613  0.27266E+03
  238614  0.27398E+03
  238615  0.27495E+03
  238616  0.27553E+03
  238617  0.27583E+03
  238618  0.27595E+03
  238619  0.27601E+03
  238620  0.27608E+03
  238621  0.27616E+03
  238622  0.27627E+03
  238623  0.27636E+03
  238624  0.27641E+03
  238625  0.27637E+03
  238626  0.27623E+03
  238627  0.27600E+03
  238628  0.27572E+03
  238629  0.27542E+03
  238630  0.27518E+03
  238631  0.27499E+03
  238632  0.27485E+03
  238633  0.27472E+03
  238634  0.27461E+03
  238635  0.27450E+03
  238636  0.27436E+03
  238637  0.27418E+03
  238638  0.27399E+03
  238639  0.27382E+03
  238640  0.27365E+03
  238641  0.27349E+03
  238642  0.27331E+03
  238643  0.27306E+03
  238644  0.27264E+03
  238645  0.27191E+03
  238646  0.27076E+03
  238647  0.26910E+03
  238648  0.26703E+03
  238649  0.26477E+03
  238650  0.26269E+03
  238651  0.26113E+03
  238652  0.26023E+03
  238653  0.25984E+03
  238654  0.25967E+03
  238655  0.25947E+03
  238656  0.25909E+03
  238657  0.25852E+03
  238658  0.25778E+03
  238659  0.25688E+03
  238660  0.25577E+03
  238661  0.25433E+03
  238662  0.25250E+03
  238663  0.25038E+03
  238664  0.24812E+03
  238665  0.24579E+03
  238666  0.24342E+03
  238667  0.24106E+03
  238668  0.23861E+03
  238669  0.23626E+03
  238670  0.23428E+03
  238671  0.23271E+03
  238672  0.23160E+03
  238673  0.23092E+03
  238674  0.23069E+03
  238675  0.23088E+03
  238676  0.23160E+03
  238677  0.23298E+03
  238678  0.23519E+03
  238679  0.23843E+03
  238680  0.24302E+03
  238681  0.24933E+03
  238682  0.25750E+03
  238683  0.26764E+03
  238684  0.27992E+03
  238685  0.29420E+03
  238686  0.30921E+03
  238687  0.32339E+03
  238688  0.33611E+03
  238689  0.34722E+03
  238690  0.35668E+03
  238691  0.36461E+03
  238692  0.37114E+03
  238693  0.37633E+03
  238694  0.38017E+03
  238695  0.38270E+03
  238696  0.38395E+03
  238697  0.19751E+03
  238698  0.19812E+03
  238699  0.19906E+03
  238700  0.20006E+03
  238701  0.20113E+03
  238702  0.20223E+03
  238703  0.20327E+03
  238704  0.20565E+03
  238705  0.21259E+03
  238706  0.22285E+03
  238707  0.23359E+03
  238708  0.24438E+03
  238709  0.25446E+03
  238710  0.26341E+03
  238711  0.27105E+03
  238712  0.27728E+03
  238713  0.28197E+03
  238714  0.28508E+03
  238715  0.28665E+03
  238716  0.28663E+03
  238717  0.28507E+03
  238718  0.28205E+03
  238719  0.27761E+03
  238720  0.27195E+03
  238721  0.26575E+03
  238722  0.25989E+03
  238723  0.25456E+03
  238724  0.25059E+03
  238725  0.24775E+03
  238726  0.24508E+03
  238727  0.24286E+03
  238728  0.24104E+03
  238729  0.23953E+03
  238730  0.23820E+03
  238731  0.23691E+03
  238732  0.23546E+03
  238733  0.23410E+03
  238734  0.23403E+03
  238735  0.23500E+03
  238736  0.23601E+03
  238737  0.23733E+03
  238738  0.23874E+03
  238739  0.24009E+03
  238740  0.24147E+03
  238741  0.24285E+03
  238742  0.24417E+03
  238743  0.24539E+03
  238744  0.24649E+03
  238745  0.24749E+03
  238746  0.24852E+03
  238747  0.24963E+03
  238748  0.25088E+03
  238749  0.25221E+03
  238750  0.25355E+03
  238751  0.25484E+03
  238752  0.25607E+03
  238753  0.25723E+03
  238754  0.25836E+03
  238755  0.25946E+03
  238756  0.26053E+03
  238757  0.26154E+03
  238758  0.26247E+03
  238759  0.26328E+03
  238760  0.26400E+03
  238761  0.26475E+03
  238762  0.26565E+03
  238763  0.26677E+03
  238764  0.26810E+03
  238765  0.26957E+03
  238766  0.27107E+03
  238767  0.27248E+03
  238768  0.27373E+03
  238769  0.27474E+03
  238770  0.27549E+03
  238771  0.27599E+03
  238772  0.27629E+03
  238773  0.27645E+03
  238774  0.27655E+03
  238775  0.27662E+03
  238776  0.27670E+03
  238777  0.27678E+03
  238778  0.27683E+03
  238779  0.27683E+03
  238780  0.27677E+03
  238781  0.27664E+03
  238782  0.27643E+03
  238783  0.27617E+03
  238784  0.27590E+03
  238785  0.27564E+03
  238786  0.27540E+03
  238787  0.27518E+03
  238788  0.27498E+03
  238789  0.27478E+03
  238790  0.27457E+03
  238791  0.27434E+03
  238792  0.27408E+03
  238793  0.27382E+03
  238794  0.27358E+03
  238795  0.27334E+03
  238796  0.27310E+03
  238797  0.27283E+03
  238798  0.27251E+03
  238799  0.27206E+03
  238800  0.27137E+03
  238801  0.27035E+03
  238802  0.26892E+03
  238803  0.26716E+03
  238804  0.26522E+03
  238805  0.26340E+03
  238806  0.26199E+03
  238807  0.26101E+03
  238808  0.26038E+03
  238809  0.25992E+03
  238810  0.25947E+03
  238811  0.25893E+03
  238812  0.25825E+03
  238813  0.25745E+03
  238814  0.25651E+03
  238815  0.25533E+03
  238816  0.25377E+03
  238817  0.25184E+03
  238818  0.24965E+03
  238819  0.24731E+03
  238820  0.24490E+03
  238821  0.24249E+03
  238822  0.24010E+03
  238823  0.23764E+03
  238824  0.23535E+03
  238825  0.23347E+03
  238826  0.23201E+03
  238827  0.23103E+03
  238828  0.23050E+03
  238829  0.23040E+03
  238830  0.23073E+03
  238831  0.23158E+03
  238832  0.23309E+03
  238833  0.23544E+03
  238834  0.23879E+03
  238835  0.24350E+03
  238836  0.24991E+03
  238837  0.25820E+03
  238838  0.26847E+03
  238839  0.28088E+03
  238840  0.29526E+03
  238841  0.31034E+03
  238842  0.32458E+03
  238843  0.33735E+03
  238844  0.34850E+03
  238845  0.35801E+03
  238846  0.36599E+03
  238847  0.37257E+03
  238848  0.37780E+03
  238849  0.38168E+03
  238850  0.38422E+03
  238851  0.38548E+03
  238852  0.18779E+03
  238853  0.18919E+03
  238854  0.19021E+03
  238855  0.19105E+03
  238856  0.19189E+03
  238857  0.19272E+03
  238858  0.19354E+03
  238859  0.19496E+03
  238860  0.20079E+03
  238861  0.21090E+03
  238862  0.22209E+03
  238863  0.23391E+03
  238864  0.24528E+03
  238865  0.25559E+03
  238866  0.26462E+03
  238867  0.27214E+03
  238868  0.27806E+03
  238869  0.28235E+03
  238870  0.28493E+03
  238871  0.28583E+03
  238872  0.28512E+03
  238873  0.28284E+03
  238874  0.27906E+03
  238875  0.27400E+03
  238876  0.26800E+03
  238877  0.26189E+03
  238878  0.25651E+03
  238879  0.25208E+03
  238880  0.24846E+03
  238881  0.24550E+03
  238882  0.24311E+03
  238883  0.24117E+03
  238884  0.23959E+03
  238885  0.23828E+03
  238886  0.23713E+03
  238887  0.23602E+03
  238888  0.23501E+03
  238889  0.23413E+03
  238890  0.23384E+03
  238891  0.23454E+03
  238892  0.23621E+03
  238893  0.23827E+03
  238894  0.24001E+03
  238895  0.24158E+03
  238896  0.24315E+03
  238897  0.24465E+03
  238898  0.24601E+03
  238899  0.24724E+03
  238900  0.24834E+03
  238901  0.24941E+03
  238902  0.25055E+03
  238903  0.25180E+03
  238904  0.25315E+03
  238905  0.25452E+03
  238906  0.25584E+03
  238907  0.25706E+03
  238908  0.25819E+03
  238909  0.25926E+03
  238910  0.26028E+03
  238911  0.26131E+03
  238912  0.26234E+03
  238913  0.26334E+03
